Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Aux,Spreadsheet: Port,Spreadsheet: Starboard,Spreadsheet: Blot,Spreadsheet: Correct,Spreadsheet: Incorrect,Spreadsheet: ,Spreadsheet: Y,Spreadsheet: N,Spreadsheet: L,Spreadsheet: R,Manipulation: Spreadsheet,Store: correct,Store: total
6,1701796489103,05/12/2023 17:14:49,1701796489103,0,05/12/2023 17:14:49,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,4,Testing02,Testing,hvzr65,1,response,13_QUIBBLER_BLOT_WAN.png,6615.741999999998,6599.116999999998,6615.741999999998,6615.741999999998,6599.116999999998,6615.741999999998,1,6615.741999999998,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,27,1e-2_27,1,Testing02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,BLOT,WAN,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WIM.png,BLOT,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WIM.png,,WAN,WIM,WAN,WIM,,22,22
7,1701796493136,05/12/2023 17:14:53,1701796493136,0,05/12/2023 17:14:53,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,5,Testing02,Testing,hvzr65,1,response,28_GALLEONS_BLOT_WIM.png,4048.607999988082,4033.3700000000026,4048.607999988082,4048.607999988082,4033.3700000000026,4048.607999988082,1,4048.607999988082,0,0,,Click Response,RightOption,3,object-86,1e-2,_,32,1e-2_32,2,Testing02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,BLOT,WAN,28_GALLEONS_BLOT_WAN.png,28_GALLEONS_BLOT_WIM.png,BLOT,28_GALLEONS_BLOT_WIM.png,28_GALLEONS_BLOT_WAN.png,,WIM,WAN,WAN,WIM,,23,23
8,1701796499038,05/12/2023 17:14:59,1701796499038,0,05/12/2023 17:14:59,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,6,Testing02,Testing,hvzr65,1,response,34_FANLETTERS_BLOT_WAN.png,5920.63799999404,5915.739999999998,5920.63799999404,5920.63799999404,5915.739999999998,5920.63799999404,1,5920.63799999404,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,31,1e-2_31,2,Testing02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,BLOT,WAN,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WUNG.png,BLOT,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WUNG.png,,WAN,WUNG,WAN,WUNG,,24,24
9,1701796503204,05/12/2023 17:15:03,1701796503204,0,05/12/2023 17:15:03,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,7,Testing02,Testing,hvzr65,1,response,18_LIVEGODRIC_BLOT_WAN.png,4171.2980000000025,4165.628000000004,4171.2980000000025,4171.2980000000025,4165.628000000004,4171.2980000000025,1,4171.2980000000025,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,29,1e-2_29,2,Testing02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,BLOT,WAN,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WIM.png,BLOT,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WIM.png,,WAN,WIM,WAN,WIM,,25,25
10,1701796508389,05/12/2023 17:15:08,1701796508389,0,05/12/2023 17:15:08,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,8,Testing02,Testing,hvzr65,1,response,12_SKEETER_BLOT_WUNG.png,5190.070000005959,5182.794999999998,5190.070000005959,5190.070000005959,5182.794999999998,5190.070000005959,1,5190.070000005959,0,0,,Click Response,RightOption,3,object-86,1e-2,_,30,1e-2_30,2,Testing02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,BLOT,WIM,12_SKEETER_BLOT_WIM.png,12_SKEETER_BLOT_WUNG.png,BLOT,12_SKEETER_BLOT_WUNG.png,12_SKEETER_BLOT_WIM.png,,WUNG,WIM,WIM,WUNG,,26,26
11,1701796514451,05/12/2023 17:15:14,1701796514451,0,05/12/2023 17:15:14,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,9,Testing02,Testing,hvzr65,1,response,19_BURYVOLDY_BLOT_WUNG.png,6066.231,6049.375,6066.231,6066.231,6049.375,6066.231,1,6066.231,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,34,1e-2_34,3,Testing02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,BLOT,WUNG,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WAN.png,BLOT,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WAN.png,,,,WUNG,WAN,,27,27
12,1701796520435,05/12/2023 17:15:20,1701796520435,0,05/12/2023 17:15:20,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,10,Testing02,Testing,hvzr65,1,response,14_MUNGOS_BLOT_WIM.png,6003.9000000059605,5999.520999999993,6003.9000000059605,6003.9000000059605,5999.520999999993,6003.9000000059605,1,6003.9000000059605,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,36,1e-2_36,3,Testing02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,BLOT,WIM,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WUNG.png,BLOT,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WUNG.png,,WUNG,WIM,WIM,WUNG,,28,28
13,1701796531742,05/12/2023 17:15:31,1701796531742,0,05/12/2023 17:15:31,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,11,Testing02,Testing,hvzr65,1,response,32_QWC_BLOT_WAN.png,11311.578999994046,11297.926000000007,11311.578999994046,11311.578999994046,11297.926000000007,11311.578999994046,1,11311.578999994046,0,0,,Click Response,RightOption,3,object-86,1e-2,_,33,1e-2_33,3,Testing02,32_QWC,ASK,.png,32_QWC_ASK.png,BLOT,WUNG,32_QWC_BLOT_WUNG.png,32_QWC_BLOT_WAN.png,BLOT,32_QWC_BLOT_WAN.png,32_QWC_BLOT_WUNG.png,,,,WUNG,WAN,,29,29
14,1701796542341,05/12/2023 17:15:42,1701796542341,0,05/12/2023 17:15:42,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,12,Testing02,Testing,hvzr65,1,response,27_BESTSELLER_BLOT_WIM.png,10612.352999982118,10598.790999999997,10612.352999982118,10612.352999982118,10598.790999999997,10612.352999982118,0,10612.352999982118,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,35,1e-2_35,3,Testing02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,BLOT,WIM,27_BESTSELLER_BLOT_WIM.png,27_BESTSELLER_BLOT_WAN.png,BLOT,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WIM.png,,WAN,WIM,WIM,WAN,,29,30
15,1701796547704,05/12/2023 17:15:47,1701796547704,0,05/12/2023 17:15:47,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,13,Testing02,Testing,hvzr65,1,response,33_ROR_BLOT_WUNG.png,5376.662000005963,5365.951000000001,5376.662000005963,5376.662000005963,5365.951000000001,5376.662000005963,1,5376.662000005963,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,38,1e-2_38,4,Testing02,33_ROR,ASK,.png,33_ROR_ASK.png,BLOT,WUNG,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WIM.png,BLOT,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WIM.png,,WIM,WAN,WUNG,WIM,,30,31
16,1701796556082,05/12/2023 17:15:56,1701796556082,0,05/12/2023 17:15:56,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,14,Testing02,Testing,hvzr65,1,response,42_ENGLAND_BLOT_WIM.png,8389.211000005962,8382.085999999996,8389.211000005962,8389.211000005962,8382.085999999996,8389.211000005962,1,8389.211000005962,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,40,1e-2_40,4,Testing02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,BLOT,WIM,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WAN.png,BLOT,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WAN.png,,WUNG,WAN,WIM,WAN,,31,32
17,1701796563878,05/12/2023 17:16:03,1701796563878,0,05/12/2023 17:16:03,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,15,Testing02,Testing,hvzr65,1,response,06_MOM_BLOT_WAN.png,7799.72600000001,7782.7560000000085,7799.72600000001,7799.72600000001,7782.7560000000085,7799.72600000001,1,7799.72600000001,0,0,,Click Response,RightOption,3,object-86,1e-2,_,39,1e-2_39,4,Testing02,06_MOM,ASK,.png,06_MOM_ASK.png,BLOT,WUNG,06_MOM_BLOT_WUNG.png,06_MOM_BLOT_WAN.png,BLOT,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WUNG.png,,WAN,WUNG,WUNG,WAN,,32,33
18,1701796575517,05/12/2023 17:16:15,1701796575517,0,05/12/2023 17:16:15,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,16,Testing02,Testing,hvzr65,1,response,11_RONWAND_BLOT_WAN.png,11658.668999988076,11648.173999999999,11658.668999988076,11658.668999988076,11648.173999999999,11658.668999988076,1,11658.668999988076,0,0,,Click Response,RightOption,3,object-86,1e-2,_,37,1e-2_37,4,Testing02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,BLOT,WIM,11_RONWAND_BLOT_WIM.png,11_RONWAND_BLOT_WAN.png,BLOT,11_RONWAND_BLOT_WAN.png,11_RONWAND_BLOT_WIM.png,,WAN,WUNG,WIM,WAN,,33,34
19,1701796580054,05/12/2023 17:16:20,1701796580054,0,05/12/2023 17:16:20,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,17,Testing02,Testing,hvzr65,1,response,21_TEACHHOG_BLOT_WIM.png,4547.195000005959,4532.698000000004,4547.195000005959,4547.195000005959,4532.698000000004,4547.195000005959,1,4547.195000005959,0,0,,Click Response,RightOption,3,object-86,1e-2,_,44,1e-2_44,5,Testing02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,BLOT,WUNG,21_TEACHHOG_BLOT_WUNG.png,21_TEACHHOG_BLOT_WIM.png,BLOT,21_TEACHHOG_BLOT_WIM.png,21_TEACHHOG_BLOT_WUNG.png,,,,WUNG,WIM,,34,35
20,1701796592600,05/12/2023 17:16:32,1701796592600,0,05/12/2023 17:16:32,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,18,Testing02,Testing,hvzr65,1,response,41_PIXIE_BLOT_WAN.png,12561.096999999994,12548.890999999989,12561.096999999994,12561.096999999994,12548.890999999989,12561.096999999994,1,12561.096999999994,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,43,1e-2_43,5,Testing02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,BLOT,WAN,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WIM.png,BLOT,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WIM.png,,,,WAN,WIM,,35,36
21,1701796598301,05/12/2023 17:16:38,1701796598301,0,05/12/2023 17:16:38,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,19,Testing02,Testing,hvzr65,1,response,25_PROSECUTE_BLOT_WAN.png,5713.106000005966,5698.789000000019,5713.106000005966,5713.106000005966,5698.789000000019,5713.106000005966,1,5713.106000005966,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,41,1e-2_41,5,Testing02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,BLOT,WAN,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WUNG.png,BLOT,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WUNG.png,,WAN,WIM,WAN,WUNG,,36,37
22,1701796602039,05/12/2023 17:16:42,1701796602039,0,05/12/2023 17:16:42,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,20,Testing02,Testing,hvzr65,1,response,05_AUROR_BLOT_WUNG.png,3749.524000000005,3732.853999999992,3749.524000000005,3749.524000000005,3732.853999999992,3749.524000000005,1,3749.524000000005,0,0,,Click Response,RightOption,3,object-86,1e-2,_,42,1e-2_42,5,Testing02,05_AUROR,ASK,.png,05_AUROR_ASK.png,BLOT,WAN,05_AUROR_BLOT_WAN.png,05_AUROR_BLOT_WUNG.png,BLOT,05_AUROR_BLOT_WUNG.png,05_AUROR_BLOT_WAN.png,,WIM,WUNG,WAN,WUNG,,37,38
23,1701796608993,05/12/2023 17:16:48,1701796608993,0,05/12/2023 17:16:48,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,21,Testing02,Testing,hvzr65,1,response,20_PULLSWORD_BLOT_WAN.png,6973.162999994034,6965.761999999988,6973.162999994034,6973.162999994034,6965.761999999988,6973.162999994034,1,6973.162999994034,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,47,1e-2_47,6,Testing02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,BLOT,WAN,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WUNG.png,BLOT,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WUNG.png,,,,WAN,WUNG,,38,39
24,1701796612107,05/12/2023 17:16:52,1701796612107,0,05/12/2023 17:16:52,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,22,Testing02,Testing,hvzr65,1,response,07_AZKABAN_BLOT_WIM.png,3122.201000005967,3116.295000000013,3122.201000005967,3122.201000005967,3116.295000000013,3122.201000005967,1,3122.201000005967,0,0,,Click Response,RightOption,3,object-86,1e-2,_,48,1e-2_48,6,Testing02,07_AZKABAN,ASK,.png,07_AZKABAN_ASK.png,BLOT,WAN,07_AZKABAN_BLOT_WAN.png,07_AZKABAN_BLOT_WIM.png,BLOT,07_AZKABAN_BLOT_WIM.png,07_AZKABAN_BLOT_WAN.png,,,,WAN,WIM,,39,40
25,1701796616103,05/12/2023 17:16:56,1701796616103,0,05/12/2023 17:16:56,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,23,Testing02,Testing,hvzr65,1,response,26_ERISED_BLOT_WUNG.png,3999.3040000000037,3982.7060000000056,3999.3040000000037,3999.3040000000037,3982.7060000000056,3999.3040000000037,1,3999.3040000000037,0,0,,Click Response,RightOption,3,object-86,1e-2,_,46,1e-2_46,6,Testing02,26_ERISED,ASK,.png,26_ERISED_ASK.png,BLOT,WIM,26_ERISED_BLOT_WIM.png,26_ERISED_BLOT_WUNG.png,BLOT,26_ERISED_BLOT_WUNG.png,26_ERISED_BLOT_WIM.png,,,,WIM,WUNG,,40,41
26,1701796619660,05/12/2023 17:16:59,1701796619660,0,05/12/2023 17:16:59,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,24,Testing02,Testing,hvzr65,1,response,39_STOPHAGRID_BLOT_WAN.png,3576.399999994028,3566.6259999999893,3576.399999994028,3576.399999994028,3566.6259999999893,3576.399999994028,1,3576.399999994028,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,45,1e-2_45,6,Testing02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,BLOT,WAN,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WIM.png,BLOT,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WIM.png,,,,WAN,WIM,,41,42
27,1701796624950,05/12/2023 17:17:04,1701796624950,0,05/12/2023 17:17:04,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,25,Testing02,Testing,hvzr65,1,response,13_QUIBBLER_BLOT_WAN.png,5297.873999988078,5282.320999999996,5297.873999988078,5297.873999988078,5282.320999999996,5297.873999988078,1,5297.873999988078,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,51,1e-2_51,7,Testing02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,BLOT,WAN,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WUNG.png,BLOT,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WUNG.png,,,,WAN,WUNG,,42,43
28,1701796627416,05/12/2023 17:17:07,1701796627416,0,05/12/2023 17:17:07,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,26,Testing02,Testing,hvzr65,1,response,40_BURYSNAPE_BLOT_WUNG.png,2482.353000000003,2466.3209999999963,2482.353000000003,2482.353000000003,2466.3209999999963,2482.353000000003,1,2482.353000000003,0,0,,Click Response,RightOption,3,object-86,1e-2,_,50,1e-2_50,7,Testing02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,BLOT,WIM,40_BURYSNAPE_BLOT_WIM.png,40_BURYSNAPE_BLOT_WUNG.png,BLOT,40_BURYSNAPE_BLOT_WUNG.png,40_BURYSNAPE_BLOT_WIM.png,,,,WIM,WUNG,,43,44
29,1701796629829,05/12/2023 17:17:09,1701796629829,0,05/12/2023 17:17:09,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,27,Testing02,Testing,hvzr65,1,response,35_PROPHET_BLOT_WIM.png,2430.131999994046,2416.5290000000095,2430.131999994046,2430.131999994046,2416.5290000000095,2430.131999994046,1,2430.131999994046,0,0,,Click Response,RightOption,3,object-86,1e-2,_,52,1e-2_52,7,Testing02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,BLOT,WAN,35_PROPHET_BLOT_WAN.png,35_PROPHET_BLOT_WIM.png,BLOT,35_PROPHET_BLOT_WIM.png,35_PROPHET_BLOT_WAN.png,,,,WAN,WIM,,44,45
30,1701796639205,05/12/2023 17:17:19,1701796639205,0,05/12/2023 17:17:19,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,28,Testing02,Testing,hvzr65,1,response,04_WHEEZES_BLOT_WAN.png,9388.403000005957,9381.938999999984,9388.403000005957,9388.403000005957,9381.938999999984,9388.403000005957,1,9388.403000005957,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,49,1e-2_49,7,Testing02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,BLOT,WAN,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WIM.png,BLOT,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WIM.png,,,,WAN,WIM,,45,46
31,1701796641754,05/12/2023 17:17:21,1701796641754,0,05/12/2023 17:17:21,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,29,Testing02,Testing,hvzr65,1,response,28_GALLEONS_BLOT_WIM.png,2555.763999988092,2549.6630000000005,2555.763999988092,2555.763999988092,2549.6630000000005,2555.763999988092,1,2555.763999988092,0,0,,Click Response,RightOption,3,object-86,1e-2,_,56,1e-2_56,8,Testing02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,BLOT,WUNG,28_GALLEONS_BLOT_WUNG.png,28_GALLEONS_BLOT_WIM.png,BLOT,28_GALLEONS_BLOT_WIM.png,28_GALLEONS_BLOT_WUNG.png,,,,WUNG,WIM,,46,47
32,1701796646669,05/12/2023 17:17:26,1701796646669,0,05/12/2023 17:17:26,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,30,Testing02,Testing,hvzr65,1,response,18_LIVEGODRIC_BLOT_WAN.png,4920.901000000013,4915.885999999999,4920.901000000013,4920.901000000013,4915.885999999999,4920.901000000013,1,4920.901000000013,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,53,1e-2_53,8,Testing02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,BLOT,WAN,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WUNG.png,BLOT,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WUNG.png,,,,WAN,WUNG,,47,48
33,1701796656636,05/12/2023 17:17:36,1701796656636,0,05/12/2023 17:17:36,139619,18,task-98zo,,33450181,BLIND,9899261,,complete,,656f552e19ca9f5f98a2a27f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x595,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,31,Testing02,Testing,hvzr65,1,response,34_FANLETTERS_BLOT_WAN.png,9972.214999988093,9965.559000000008,9972.214999988093,9972.214999988093,9965.559000000008,9972.214999988093,1,9972.214999988093,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,55,1e-2_55,8,Testing02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,BLOT,WAN,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WIM.png,BLOT,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WIM.png,,,,WAN,WIM,,48,49
