Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Blot,Spreadsheet: Aux,Spreadsheet: Port,Spreadsheet: Starboard,Spreadsheet: Correct,Spreadsheet: Incorrect,Spreadsheet: ,Spreadsheet: Y,Spreadsheet: N,Spreadsheet: L,Spreadsheet: R,Manipulation: Spreadsheet,Store: correct,Store: total
27,1712415831021,06/04/2024 15:03:51,1712419431021,1,06/04/2024 17:03:51,139619,19,task-hebw,,36797851,BLIND,10849798,,complete,,661161794d49d087dca77c12,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x955,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,25,Testing02,Testing,hvzr65,1,response,04_WHEEZES_BLOT_WIM.png,2298.4199999999983,2283.459999999992,2298.4199999999983,2298.4199999999983,2283.459999999992,2298.4199999999983,1,2298.4199999999983,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,49,1i-2_49,7,Testing02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,BLOT,WIM,04_WHEEZES_BLOT_WIM.png,04_WHEEZES_BLOT_WUNG.png,04_WHEEZES_BLOT_WIM.png,04_WHEEZES_BLOT_WUNG.png,,,,WIM,WUNG,,32,43
28,1712415833009,06/04/2024 15:03:53,1712419433009,1,06/04/2024 17:03:53,139619,19,task-hebw,,36797851,BLIND,10849798,,complete,,661161794d49d087dca77c12,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x955,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,26,Testing02,Testing,hvzr65,1,response,40_BURYSNAPE_BLOT_WIM.png,2001.9600000000064,2000.1000000000058,2001.9600000000064,2001.9600000000064,2000.1000000000058,2001.9600000000064,0,2001.9600000000064,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,50,1i-2_50,7,Testing02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,BLOT,WIM,40_BURYSNAPE_BLOT_WIM.png,40_BURYSNAPE_BLOT_WAN.png,40_BURYSNAPE_BLOT_WAN.png,40_BURYSNAPE_BLOT_WIM.png,,,,WIM,WAN,,32,44
29,1712415834577,06/04/2024 15:03:54,1712419434577,1,06/04/2024 17:03:54,139619,19,task-hebw,,36797851,BLIND,10849798,,complete,,661161794d49d087dca77c12,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x955,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,27,Testing02,Testing,hvzr65,1,response,35_PROPHET_BLOT_WUNG.png,1569.8600000000006,1566.7400000000052,1569.8600000000006,1569.8600000000006,1566.7400000000052,1569.8600000000006,1,1569.8600000000006,0,0,,Click Response,RightOption,3,object-86,1i-2,_,52,1i-2_52,7,Testing02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,BLOT,WAN,35_PROPHET_BLOT_WAN.png,35_PROPHET_BLOT_WUNG.png,35_PROPHET_BLOT_WUNG.png,35_PROPHET_BLOT_WAN.png,,,,WAN,WUNG,,33,45
30,1712415836435,06/04/2024 15:03:56,1712419436435,1,06/04/2024 17:03:56,139619,19,task-hebw,,36797851,BLIND,10849798,,complete,,661161794d49d087dca77c12,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x955,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,28,Testing02,Testing,hvzr65,1,response,13_QUIBBLER_BLOT_WAN.png,1863.1199999999953,1850.0800000000017,1863.1199999999953,1863.1199999999953,1850.0800000000017,1863.1199999999953,1,1863.1199999999953,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,51,1i-2_51,7,Testing02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,BLOT,WAN,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WUNG.png,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WUNG.png,,,,WAN,WUNG,,34,46
31,1712415838305,06/04/2024 15:03:58,1712419438305,1,06/04/2024 17:03:58,139619,19,task-hebw,,36797851,BLIND,10849798,,complete,,661161794d49d087dca77c12,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x955,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,29,Testing02,Testing,hvzr65,1,response,34_FANLETTERS_BLOT_WIM.png,1882.0399999999936,1866.7599999999948,1882.0399999999936,1882.0399999999936,1866.7599999999948,1882.0399999999936,0,1882.0399999999936,0,0,,Click Response,RightOption,3,object-86,1i-2,_,55,1i-2_55,8,Testing02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,BLOT,WAN,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WIM.png,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WIM.png,,,,WAN,WIM,,34,47
32,1712415839256,06/04/2024 15:03:59,1712419439256,1,06/04/2024 17:03:59,139619,19,task-hebw,,36797851,BLIND,10849798,,complete,,661161794d49d087dca77c12,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x955,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,30,Testing02,Testing,hvzr65,1,response,28_GALLEONS_BLOT_WUNG.png,966.2799999999988,950.0599999999977,966.2799999999988,966.2799999999988,950.0599999999977,966.2799999999988,1,966.2799999999988,0,0,,Click Response,RightOption,3,object-86,1i-2,_,56,1i-2_56,8,Testing02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,BLOT,WIM,28_GALLEONS_BLOT_WIM.png,28_GALLEONS_BLOT_WUNG.png,28_GALLEONS_BLOT_WUNG.png,28_GALLEONS_BLOT_WIM.png,,,,WIM,WUNG,,35,48
33,1712415840804,06/04/2024 15:04:00,1712419440804,1,06/04/2024 17:04:00,139619,19,task-hebw,,36797851,BLIND,10849798,,complete,,661161794d49d087dca77c12,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x955,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,31,Testing02,Testing,hvzr65,1,response,18_LIVEGODRIC_BLOT_WIM.png,1563.2200000000012,1550.0800000000017,1563.2200000000012,1563.2200000000012,1550.0800000000017,1563.2200000000012,1,1563.2200000000012,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,53,1i-2_53,8,Testing02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,BLOT,WIM,18_LIVEGODRIC_BLOT_WIM.png,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WIM.png,18_LIVEGODRIC_BLOT_WAN.png,,,,WIM,WAN,,36,49
34,1712415841926,06/04/2024 15:04:01,1712419441926,1,06/04/2024 17:04:01,139619,19,task-hebw,,36797851,BLIND,10849798,,complete,,661161794d49d087dca77c12,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x955,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,32,Testing02,Testing,hvzr65,1,response,12_SKEETER_BLOT_WUNG.png,1136.1399999999994,1133.3800000000047,1136.1399999999994,1136.1399999999994,1133.3800000000047,1136.1399999999994,0,1136.1399999999994,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,54,1i-2_54,8,Testing02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,BLOT,WUNG,12_SKEETER_BLOT_WUNG.png,12_SKEETER_BLOT_WAN.png,12_SKEETER_BLOT_WAN.png,12_SKEETER_BLOT_WUNG.png,,,,WUNG,WAN,,36,50
35,1712415843088,06/04/2024 15:04:03,1712419443088,1,06/04/2024 17:04:03,139619,19,task-hebw,,36797851,BLIND,10849798,,complete,,661161794d49d087dca77c12,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x955,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,33,Testing02,Testing,hvzr65,1,response,32_QWC_BLOT_WUNG.png,1164.7599999999948,1150.0599999999977,1164.7599999999948,1164.7599999999948,1150.0599999999977,1164.7599999999948,0,1164.7599999999948,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,57,1i-2_57,9,Testing02,32_QWC,ASK,.png,32_QWC_ASK.png,BLOT,WUNG,32_QWC_BLOT_WUNG.png,32_QWC_BLOT_WIM.png,32_QWC_BLOT_WIM.png,32_QWC_BLOT_WUNG.png,,,,WUNG,WIM,,36,51
36,1712415844257,06/04/2024 15:04:04,1712419444257,1,06/04/2024 17:04:04,139619,19,task-hebw,,36797851,BLIND,10849798,,complete,,661161794d49d087dca77c12,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x955,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,34,Testing02,Testing,hvzr65,1,response,19_BURYVOLDY_BLOT_WIM.png,1184.699999999997,1168.2200000000012,1184.699999999997,1184.699999999997,1168.2200000000012,1184.699999999997,0,1184.699999999997,0,0,,Click Response,RightOption,3,object-86,1i-2,_,58,1i-2_58,9,Testing02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,BLOT,WAN,19_BURYVOLDY_BLOT_WAN.png,19_BURYVOLDY_BLOT_WIM.png,19_BURYVOLDY_BLOT_WAN.png,19_BURYVOLDY_BLOT_WIM.png,,,,WAN,WIM,,36,52
37,1712415845553,06/04/2024 15:04:05,1712419445553,1,06/04/2024 17:04:05,139619,19,task-hebw,,36797851,BLIND,10849798,,complete,,661161794d49d087dca77c12,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x955,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,35,Testing02,Testing,hvzr65,1,response,14_MUNGOS_BLOT_WUNG.png,1311.479999999996,1300.0800000000017,1311.479999999996,1311.479999999996,1300.0800000000017,1311.479999999996,1,1311.479999999996,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,60,1i-2_60,9,Testing02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,BLOT,WUNG,14_MUNGOS_BLOT_WUNG.png,14_MUNGOS_BLOT_WAN.png,14_MUNGOS_BLOT_WUNG.png,14_MUNGOS_BLOT_WAN.png,,,,WUNG,WAN,,37,53
38,1712415847063,06/04/2024 15:04:07,1712419447063,1,06/04/2024 17:04:07,139619,19,task-hebw,,36797851,BLIND,10849798,,complete,,661161794d49d087dca77c12,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x955,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,36,Testing02,Testing,hvzr65,1,response,27_BESTSELLER_BLOT_WAN.png,1520.3999999999942,1516.7399999999907,1520.3999999999942,1520.3999999999942,1516.7399999999907,1520.3999999999942,1,1520.3999999999942,0,0,,Click Response,RightOption,3,object-86,1i-2,_,59,1i-2_59,9,Testing02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,BLOT,WUNG,27_BESTSELLER_BLOT_WUNG.png,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WUNG.png,,,,WUNG,WAN,,38,54
39,1712415848835,06/04/2024 15:04:08,1712419448835,1,06/04/2024 17:04:08,139619,19,task-hebw,,36797851,BLIND,10849798,,complete,,661161794d49d087dca77c12,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x955,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,37,Testing02,Testing,hvzr65,1,response,33_ROR_BLOT_WAN.png,1777.6600000000035,1766.7600000000093,1777.6600000000035,1777.6600000000035,1766.7600000000093,1777.6600000000035,1,1777.6600000000035,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,62,1i-2_62,10,Testing02,33_ROR,ASK,.png,33_ROR_ASK.png,BLOT,WAN,33_ROR_BLOT_WAN.png,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WAN.png,33_ROR_BLOT_WUNG.png,,,,WAN,WUNG,,39,55
40,1712415850602,06/04/2024 15:04:10,1712419450602,1,06/04/2024 17:04:10,139619,19,task-hebw,,36797851,BLIND,10849798,,complete,,661161794d49d087dca77c12,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x955,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,38,Testing02,Testing,hvzr65,1,response,06_MOM_BLOT_WIM.png,1776.8999999999942,1766.7399999999907,1776.8999999999942,1776.8999999999942,1766.7399999999907,1776.8999999999942,0,1776.8999999999942,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,63,1i-2_63,10,Testing02,06_MOM,ASK,.png,06_MOM_ASK.png,BLOT,WIM,06_MOM_BLOT_WIM.png,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WIM.png,,,,WIM,WAN,,39,56
41,1712415851987,06/04/2024 15:04:11,1712419451987,1,06/04/2024 17:04:11,139619,19,task-hebw,,36797851,BLIND,10849798,,complete,,661161794d49d087dca77c12,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x955,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,39,Testing02,Testing,hvzr65,1,response,42_ENGLAND_BLOT_WUNG.png,1395.1600000000035,1383.4000000000087,1395.1600000000035,1395.1600000000035,1383.4000000000087,1395.1600000000035,1,1395.1600000000035,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,64,1i-2_64,10,Testing02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,BLOT,WUNG,42_ENGLAND_BLOT_WUNG.png,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WUNG.png,42_ENGLAND_BLOT_WIM.png,,,,WUNG,WIM,,40,57
42,1712415853812,06/04/2024 15:04:13,1712419453812,1,06/04/2024 17:04:13,139619,19,task-hebw,,36797851,BLIND,10849798,,complete,,661161794d49d087dca77c12,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x955,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,40,Testing02,Testing,hvzr65,1,response,11_RONWAND_BLOT_WIM.png,1837.7599999999948,1833.4399999999878,1837.7599999999948,1837.7599999999948,1833.4399999999878,1837.7599999999948,1,1837.7599999999948,0,0,,Click Response,RightOption,3,object-86,1i-2,_,61,1i-2_61,10,Testing02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,BLOT,WAN,11_RONWAND_BLOT_WAN.png,11_RONWAND_BLOT_WIM.png,11_RONWAND_BLOT_WIM.png,11_RONWAND_BLOT_WAN.png,,,,WAN,WIM,,41,58
43,1712415855480,06/04/2024 15:04:15,1712419455480,1,06/04/2024 17:04:15,139619,19,task-hebw,,36797851,BLIND,10849798,,complete,,661161794d49d087dca77c12,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x955,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,41,Testing02,Testing,hvzr65,1,response,21_TEACHHOG_BLOT_WUNG.png,1671.320000000007,1666.7400000000052,1671.320000000007,1671.320000000007,1666.7400000000052,1671.320000000007,1,1671.320000000007,0,0,,Click Response,RightOption,3,object-86,1i-2,_,68,1i-2_68,11,Testing02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,BLOT,WAN,21_TEACHHOG_BLOT_WAN.png,21_TEACHHOG_BLOT_WUNG.png,21_TEACHHOG_BLOT_WUNG.png,21_TEACHHOG_BLOT_WAN.png,,,,WAN,WUNG,,42,59
44,1712415856747,06/04/2024 15:04:16,1712419456747,1,06/04/2024 17:04:16,139619,19,task-hebw,,36797851,BLIND,10849798,,complete,,661161794d49d087dca77c12,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x955,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,42,Testing02,Testing,hvzr65,1,response,41_PIXIE_BLOT_WAN.png,1270.5800000000017,1266.7400000000052,1270.5800000000017,1270.5800000000017,1266.7400000000052,1270.5800000000017,1,1270.5800000000017,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,67,1i-2_67,11,Testing02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,BLOT,WAN,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WUNG.png,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WUNG.png,,,,WAN,WUNG,,43,60
45,1712415858554,06/04/2024 15:04:18,1712419458554,1,06/04/2024 17:04:18,139619,19,task-hebw,,36797851,BLIND,10849798,,complete,,661161794d49d087dca77c12,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x955,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,43,Testing02,Testing,hvzr65,1,response,05_AUROR_BLOT_WIM.png,1812.8399999999965,1800.0800000000017,1812.8399999999965,1812.8399999999965,1800.0800000000017,1812.8399999999965,0,1812.8399999999965,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,66,1i-2_66,11,Testing02,05_AUROR,ASK,.png,05_AUROR_ASK.png,BLOT,WIM,05_AUROR_BLOT_WIM.png,05_AUROR_BLOT_WAN.png,05_AUROR_BLOT_WAN.png,05_AUROR_BLOT_WIM.png,,,,WIM,WAN,,43,61
46,1712415860373,06/04/2024 15:04:20,1712419460373,1,06/04/2024 17:04:20,139619,19,task-hebw,,36797851,BLIND,10849798,,complete,,661161794d49d087dca77c12,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x955,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,44,Testing02,Testing,hvzr65,1,response,25_PROSECUTE_BLOT_WIM.png,1830.7599999999948,1816.7599999999948,1830.7599999999948,1830.7599999999948,1816.7599999999948,1830.7599999999948,1,1830.7599999999948,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,65,1i-2_65,11,Testing02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,BLOT,WIM,25_PROSECUTE_BLOT_WIM.png,25_PROSECUTE_BLOT_WUNG.png,25_PROSECUTE_BLOT_WIM.png,25_PROSECUTE_BLOT_WUNG.png,,,,WIM,WUNG,,44,62
47,1712415861858,06/04/2024 15:04:21,1712419461858,1,06/04/2024 17:04:21,139619,19,task-hebw,,36797851,BLIND,10849798,,complete,,661161794d49d087dca77c12,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x955,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,45,Testing02,Testing,hvzr65,1,response,07_AZKABAN_BLOT_WUNG.png,1499,1483.3999999999942,1499,1499,1483.3999999999942,1499,1,1499,0,0,,Click Response,RightOption,3,object-86,1i-2,_,72,1i-2_72,12,Testing02,07_AZKABAN,ASK,.png,07_AZKABAN_ASK.png,BLOT,WIM,07_AZKABAN_BLOT_WIM.png,07_AZKABAN_BLOT_WUNG.png,07_AZKABAN_BLOT_WUNG.png,07_AZKABAN_BLOT_WIM.png,,,,WIM,WUNG,,45,63
48,1712415863398,06/04/2024 15:04:23,1712419463398,1,06/04/2024 17:04:23,139619,19,task-hebw,,36797851,BLIND,10849798,,complete,,661161794d49d087dca77c12,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x955,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,46,Testing02,Testing,hvzr65,1,response,26_ERISED_BLOT_WAN.png,1555.6000000000058,1550.0800000000017,1555.6000000000058,1555.6000000000058,1550.0800000000017,1555.6000000000058,1,1555.6000000000058,0,0,,Click Response,RightOption,3,object-86,1i-2,_,70,1i-2_70,12,Testing02,26_ERISED,ASK,.png,26_ERISED_ASK.png,BLOT,WUNG,26_ERISED_BLOT_WUNG.png,26_ERISED_BLOT_WAN.png,26_ERISED_BLOT_WAN.png,26_ERISED_BLOT_WUNG.png,,,,WUNG,WAN,,46,64
49,1712415865313,06/04/2024 15:04:25,1712419465313,1,06/04/2024 17:04:25,139619,19,task-hebw,,36797851,BLIND,10849798,,complete,,661161794d49d087dca77c12,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x955,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,47,Testing02,Testing,hvzr65,1,response,39_STOPHAGRID_BLOT_WIM.png,1921.520000000004,1916.7600000000093,1921.520000000004,1921.520000000004,1916.7600000000093,1921.520000000004,1,1921.520000000004,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,69,1i-2_69,12,Testing02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,BLOT,WIM,39_STOPHAGRID_BLOT_WIM.png,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WIM.png,39_STOPHAGRID_BLOT_WAN.png,,,,WIM,WAN,,47,65
50,1712415867671,06/04/2024 15:04:27,1712419467671,1,06/04/2024 17:04:27,139619,19,task-hebw,,36797851,BLIND,10849798,,complete,,661161794d49d087dca77c12,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x955,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,48,Testing02,Testing,hvzr65,1,response,20_PULLSWORD_BLOT_WAN.png,2361.7599999999948,2350.1199999999953,2361.7599999999948,2361.7599999999948,2350.1199999999953,2361.7599999999948,1,2361.7599999999948,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,71,1i-2_71,12,Testing02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,BLOT,WAN,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WIM.png,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WIM.png,,,,WAN,WIM,,48,66
51,1712415867672,06/04/2024 15:04:27,1712419467672,1,06/04/2024 17:04:27,139619,19,task-hebw,,36797851,BLIND,10849798,,complete,,661161794d49d087dca77c12,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x955,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1712418736951,06/04/2024 15:52:16,1712422336951,1,06/04/2024 17:52:16,139619,19,task-hebw,,36798961,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1712418739027,06/04/2024 15:52:19,1712422339027,1,06/04/2024 17:52:19,139619,19,task-hebw,,36798961,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,1,AttentionChecks,Instructions,g2b1f4,1,continue,,2093.2819999046324,2083.282,2093.2819999046324,2093.2819999046324,2083.282,2093.2819999046324,1,2093.2819999046324,0,0,,Click To Continue,Continue Button,2,object-79,,,,,,AttentionChecks,,,,,,,,,,,,,,,,,18,18
3,1712418753453,06/04/2024 15:52:33,1712422353453,1,06/04/2024 17:52:33,139619,19,task-hebw,,36798961,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,1,Testing02,Testing,hvzr65,1,response,40_BURYSNAPE_BLOT_WAN.png,14435.599999928474,14433.199999999999,14435.599999928474,14435.599999928474,14433.199999999999,14435.599999928474,1,14435.599999928474,0,0,,Click Response,RightOption,3,object-86,1i-2,_,26,1i-2_26,1,Testing02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,BLOT,WUNG,40_BURYSNAPE_BLOT_WUNG.png,40_BURYSNAPE_BLOT_WAN.png,40_BURYSNAPE_BLOT_WAN.png,40_BURYSNAPE_BLOT_WUNG.png,,WAN,WUNG,WUNG,WAN,,19,19
4,1712418761070,06/04/2024 15:52:41,1712422361070,1,06/04/2024 17:52:41,139619,19,task-hebw,,36798961,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,2,Testing02,Testing,hvzr65,1,response,35_PROPHET_BLOT_WUNG.png,7619.700000000001,7616.700000000001,7619.700000000001,7619.700000000001,7616.700000000001,7619.700000000001,1,7619.700000000001,0,0,,Click Response,RightOption,3,object-86,1i-2,_,28,1i-2_28,1,Testing02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,BLOT,WIM,35_PROPHET_BLOT_WIM.png,35_PROPHET_BLOT_WUNG.png,35_PROPHET_BLOT_WUNG.png,35_PROPHET_BLOT_WIM.png,,WUNG,WIM,WIM,WUNG,,20,20
5,1712418774292,06/04/2024 15:52:54,1712422374292,1,06/04/2024 17:52:54,139619,19,task-hebw,,36798961,BLIND,10850115,,complete,,66116a903bea68ee5ce139ad,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,1i-2 B Testing,4,,,1i-2,,Pass,,,1i-2 B Testing,1i-2 B Testing,3,Testing02,Testing,hvzr65,1,response,13_QUIBBLER_BLOT_WAN.png,13225.099999904633,13216.599999999999,13225.099999904633,13225.099999904633,13216.599999999999,13225.099999904633,1,13225.099999904633,0,0,,Click Response,LeftOption,4,object-112,1i-2,_,27,1i-2_27,1,Testing02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,BLOT,WAN,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WIM.png,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WIM.png,,WAN,WIM,WAN,WIM,,21,21
