Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Aux,Spreadsheet: Port,Spreadsheet: Starboard,Spreadsheet: Blot,Spreadsheet: Correct,Spreadsheet: Incorrect,Spreadsheet: ,Spreadsheet: Y,Spreadsheet: N,Spreadsheet: L,Spreadsheet: R,Manipulation: Spreadsheet,Store: correct,Store: total
22,1712312744157,05/04/2024 10:25:44,1712316344157,1,05/04/2024 12:25:44,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,20,Testing02,Testing,hvzr65,1,response,21_TEACHHOG_BLOT_WIM.png,6614.600000000384,6609.400000000023,6614.600000000384,6614.600000000384,6609.400000000023,6614.600000000384,1,6614.600000000384,0,0,,Click Response,RightOption,3,object-86,1e-2,_,44,1e-2_44,5,Testing02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,BLOT,WUNG,21_TEACHHOG_BLOT_WUNG.png,21_TEACHHOG_BLOT_WIM.png,BLOT,21_TEACHHOG_BLOT_WIM.png,21_TEACHHOG_BLOT_WUNG.png,,,,WUNG,WIM,,34,38
23,1712312750796,05/04/2024 10:25:50,1712316350796,1,05/04/2024 12:25:50,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,21,Testing02,Testing,hvzr65,1,response,07_AZKABAN_BLOT_WAN.png,6645.499999999243,6643.099999999977,6645.499999999243,6645.499999999243,6643.099999999977,6645.499999999243,0,6645.499999999243,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,48,1e-2_48,6,Testing02,07_AZKABAN,ASK,.png,07_AZKABAN_ASK.png,BLOT,WAN,07_AZKABAN_BLOT_WAN.png,07_AZKABAN_BLOT_WIM.png,BLOT,07_AZKABAN_BLOT_WIM.png,07_AZKABAN_BLOT_WAN.png,,,,WAN,WIM,,34,39
24,1712312757488,05/04/2024 10:25:57,1712316357488,1,05/04/2024 12:25:57,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,22,Testing02,Testing,hvzr65,1,response,26_ERISED_BLOT_WUNG.png,6692.600000000035,6676.3000000000175,6692.600000000035,6692.600000000035,6676.3000000000175,6692.600000000035,1,6692.600000000035,0,0,,Click Response,RightOption,3,object-86,1e-2,_,46,1e-2_46,6,Testing02,26_ERISED,ASK,.png,26_ERISED_ASK.png,BLOT,WIM,26_ERISED_BLOT_WIM.png,26_ERISED_BLOT_WUNG.png,BLOT,26_ERISED_BLOT_WUNG.png,26_ERISED_BLOT_WIM.png,,,,WIM,WUNG,,35,40
25,1712312767751,05/04/2024 10:26:07,1712316367751,1,05/04/2024 12:26:07,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,23,Testing02,Testing,hvzr65,1,response,20_PULLSWORD_BLOT_WAN.png,10279.399999999994,10272.699999999983,10279.399999999994,10279.399999999994,10272.699999999983,10279.399999999994,1,10279.399999999994,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,47,1e-2_47,6,Testing02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,BLOT,WAN,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WUNG.png,BLOT,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WUNG.png,,,,WAN,WUNG,,36,41
26,1712312783768,05/04/2024 10:26:23,1712316383768,1,05/04/2024 12:26:23,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,24,Testing02,Testing,hvzr65,1,response,39_STOPHAGRID_BLOT_WAN.png,16024.200000000012,16016.200000000012,16024.200000000012,16024.200000000012,16016.200000000012,16024.200000000012,1,16024.200000000012,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,45,1e-2_45,6,Testing02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,BLOT,WAN,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WIM.png,BLOT,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WIM.png,,,,WAN,WIM,,37,42
27,1712312787495,05/04/2024 10:26:27,1712316387495,1,05/04/2024 12:26:27,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,25,Testing02,Testing,hvzr65,1,response,35_PROPHET_BLOT_WIM.png,3730.1999999999825,3713.2999999999884,3730.1999999999825,3730.1999999999825,3713.2999999999884,3730.1999999999825,1,3730.1999999999825,0,0,,Click Response,RightOption,3,object-86,1e-2,_,52,1e-2_52,7,Testing02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,BLOT,WAN,35_PROPHET_BLOT_WAN.png,35_PROPHET_BLOT_WIM.png,BLOT,35_PROPHET_BLOT_WIM.png,35_PROPHET_BLOT_WAN.png,,,,WAN,WIM,,38,43
28,1712312793004,05/04/2024 10:26:33,1712316393004,1,05/04/2024 12:26:33,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,26,Testing02,Testing,hvzr65,1,response,04_WHEEZES_BLOT_WAN.png,5531.100000000384,5527.100000000006,5531.100000000384,5531.100000000384,5527.100000000006,5531.100000000384,1,5531.100000000384,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,49,1e-2_49,7,Testing02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,BLOT,WAN,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WIM.png,BLOT,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WIM.png,,,,WAN,WIM,,39,44
29,1712312797897,05/04/2024 10:26:37,1712316397897,1,05/04/2024 12:26:37,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,27,Testing02,Testing,hvzr65,1,response,40_BURYSNAPE_BLOT_WUNG.png,4895.600000000006,4878.5,4895.600000000006,4895.600000000006,4878.5,4895.600000000006,1,4895.600000000006,0,0,,Click Response,RightOption,3,object-86,1e-2,_,50,1e-2_50,7,Testing02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,BLOT,WIM,40_BURYSNAPE_BLOT_WIM.png,40_BURYSNAPE_BLOT_WUNG.png,BLOT,40_BURYSNAPE_BLOT_WUNG.png,40_BURYSNAPE_BLOT_WIM.png,,,,WIM,WUNG,,40,45
30,1712312806191,05/04/2024 10:26:46,1712316406191,1,05/04/2024 12:26:46,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,28,Testing02,Testing,hvzr65,1,response,13_QUIBBLER_BLOT_WAN.png,8313.100000000006,8307.399999999994,8313.100000000006,8313.100000000006,8307.399999999994,8313.100000000006,1,8313.100000000006,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,51,1e-2_51,7,Testing02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,BLOT,WAN,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WUNG.png,BLOT,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WUNG.png,,,,WAN,WUNG,,41,46
31,1712312811572,05/04/2024 10:26:51,1712316411572,1,05/04/2024 12:26:51,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,29,Testing02,Testing,hvzr65,1,response,18_LIVEGODRIC_BLOT_WAN.png,5386.700000000012,5377.8000000000175,5386.700000000012,5386.700000000012,5377.8000000000175,5386.700000000012,1,5386.700000000012,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,53,1e-2_53,8,Testing02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,BLOT,WAN,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WUNG.png,BLOT,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WUNG.png,,,,WAN,WUNG,,42,47
32,1712312816985,05/04/2024 10:26:56,1712316416985,1,05/04/2024 12:26:56,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,30,Testing02,Testing,hvzr65,1,response,34_FANLETTERS_BLOT_WIM.png,5421.200000000739,5410.899999999994,5421.200000000739,5421.200000000739,5410.899999999994,5421.200000000739,0,5421.200000000739,0,0,,Click Response,RightOption,3,object-86,1e-2,_,55,1e-2_55,8,Testing02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,BLOT,WAN,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WIM.png,BLOT,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WIM.png,,,,WAN,WIM,,42,48
33,1712312827423,05/04/2024 10:27:07,1712316427423,1,05/04/2024 12:27:07,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,31,Testing02,Testing,hvzr65,1,response,12_SKEETER_BLOT_WUNG.png,10448.300000000745,10439,10448.300000000745,10448.300000000745,10439,10448.300000000745,1,10448.300000000745,0,0,,Click Response,RightOption,3,object-86,1e-2,_,54,1e-2_54,8,Testing02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,BLOT,WAN,12_SKEETER_BLOT_WAN.png,12_SKEETER_BLOT_WUNG.png,BLOT,12_SKEETER_BLOT_WUNG.png,12_SKEETER_BLOT_WAN.png,,,,WAN,WUNG,,43,49
34,1712312835882,05/04/2024 10:27:15,1712316435882,1,05/04/2024 12:27:15,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,32,Testing02,Testing,hvzr65,1,response,28_GALLEONS_BLOT_WIM.png,8468.199999999255,8457.799999999988,8468.199999999255,8468.199999999255,8457.799999999988,8468.199999999255,1,8468.199999999255,0,0,,Click Response,RightOption,3,object-86,1e-2,_,56,1e-2_56,8,Testing02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,BLOT,WUNG,28_GALLEONS_BLOT_WUNG.png,28_GALLEONS_BLOT_WIM.png,BLOT,28_GALLEONS_BLOT_WIM.png,28_GALLEONS_BLOT_WUNG.png,,,,WUNG,WIM,,44,50
35,1712312841611,05/04/2024 10:27:21,1712316441611,1,05/04/2024 12:27:21,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,33,Testing02,Testing,hvzr65,1,response,19_BURYVOLDY_BLOT_WUNG.png,5739.700000000012,5727.400000000023,5739.700000000012,5739.700000000012,5727.400000000023,5739.700000000012,1,5739.700000000012,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,58,1e-2_58,9,Testing02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,BLOT,WUNG,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WIM.png,BLOT,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WIM.png,,,,WUNG,WIM,,45,51
36,1712312856161,05/04/2024 10:27:36,1712316456161,1,05/04/2024 12:27:36,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,34,Testing02,Testing,hvzr65,1,response,32_QWC_BLOT_WAN.png,14561.70000000036,14551.5,14561.70000000036,14561.70000000036,14551.5,14561.70000000036,1,14561.70000000036,0,0,,Click Response,RightOption,3,object-86,1e-2,_,57,1e-2_57,9,Testing02,32_QWC,ASK,.png,32_QWC_ASK.png,BLOT,WIM,32_QWC_BLOT_WIM.png,32_QWC_BLOT_WAN.png,BLOT,32_QWC_BLOT_WAN.png,32_QWC_BLOT_WIM.png,,,,WIM,WAN,,46,52
37,1712312860163,05/04/2024 10:27:40,1712316460163,1,05/04/2024 12:27:40,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,35,Testing02,Testing,hvzr65,1,response,14_MUNGOS_BLOT_WIM.png,4012.2999999999884,3995.7000000000116,4012.2999999999884,4012.2999999999884,3995.7000000000116,4012.2999999999884,1,4012.2999999999884,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,60,1e-2_60,9,Testing02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,BLOT,WIM,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WAN.png,BLOT,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WAN.png,,,,WIM,WAN,,47,53
38,1712312864180,05/04/2024 10:27:44,1712316464180,1,05/04/2024 12:27:44,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,36,Testing02,Testing,hvzr65,1,response,27_BESTSELLER_BLOT_WAN.png,4034.2999999992317,4028.7999999999884,4034.2999999992317,4034.2999999992317,4028.7999999999884,4034.2999999992317,1,4034.2999999992317,0,0,,Click Response,RightOption,3,object-86,1e-2,_,59,1e-2_59,9,Testing02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,BLOT,WUNG,27_BESTSELLER_BLOT_WUNG.png,27_BESTSELLER_BLOT_WAN.png,BLOT,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WUNG.png,,,,WUNG,WAN,,48,54
39,1712312888539,05/04/2024 10:28:08,1712316488539,1,05/04/2024 12:28:08,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1712312898006,05/04/2024 10:28:18,1712316498006,1,05/04/2024 12:28:18,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,37,Testing02,Testing,hvzr65,1,response,33_ROR_BLOT_WAN.png,9273.099999999255,9257.3,9273.099999999255,9273.099999999255,9257.3,9273.099999999255,0,9273.099999999255,0,0,,Click Response,RightOption,3,object-86,1e-2,_,62,1e-2_62,10,Testing02,33_ROR,ASK,.png,33_ROR_ASK.png,BLOT,WUNG,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WAN.png,BLOT,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WAN.png,,,,WUNG,WAN,,48,55
41,1712312906109,05/04/2024 10:28:26,1712316506109,1,05/04/2024 12:28:26,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,38,Testing02,Testing,hvzr65,1,response,06_MOM_BLOT_WIM.png,8119.699999999628,8107.699999999999,8119.699999999628,8119.699999999628,8107.699999999999,8119.699999999628,0,8119.699999999628,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,63,1e-2_63,10,Testing02,06_MOM,ASK,.png,06_MOM_ASK.png,BLOT,WIM,06_MOM_BLOT_WIM.png,06_MOM_BLOT_WAN.png,BLOT,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WIM.png,,,,WIM,WAN,,48,56
42,1712312909949,05/04/2024 10:28:29,1712316509949,1,05/04/2024 12:28:29,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,39,Testing02,Testing,hvzr65,1,response,11_RONWAND_BLOT_WAN.png,3850.300000000374,3846.100000000002,3850.300000000374,3850.300000000374,3846.100000000002,3850.300000000374,1,3850.300000000374,0,0,,Click Response,RightOption,3,object-86,1e-2,_,61,1e-2_61,10,Testing02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,BLOT,WUNG,11_RONWAND_BLOT_WUNG.png,11_RONWAND_BLOT_WAN.png,BLOT,11_RONWAND_BLOT_WAN.png,11_RONWAND_BLOT_WUNG.png,,,,WUNG,WAN,,49,57
43,1712312920620,05/04/2024 10:28:40,1712316520620,1,05/04/2024 12:28:40,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,40,Testing02,Testing,hvzr65,1,response,42_ENGLAND_BLOT_WIM.png,10672.8,10655.8,10672.8,10672.8,10655.8,10672.8,1,10672.8,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,64,1e-2_64,10,Testing02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,BLOT,WIM,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WUNG.png,BLOT,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WUNG.png,,,,WIM,WUNG,,50,58
44,1712312924935,05/04/2024 10:28:44,1712316524935,1,05/04/2024 12:28:44,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,41,Testing02,Testing,hvzr65,1,response,41_PIXIE_BLOT_WAN.png,4336.5,4328.300000000003,4336.5,4336.5,4328.300000000003,4336.5,1,4336.5,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,67,1e-2_67,11,Testing02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,BLOT,WAN,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WUNG.png,BLOT,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WUNG.png,,,,WAN,WUNG,,51,59
45,1712312929853,05/04/2024 10:28:49,1712316529853,1,05/04/2024 12:28:49,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,42,Testing02,Testing,hvzr65,1,response,21_TEACHHOG_BLOT_WAN.png,4925.10000000037,4911.5,4925.10000000037,4925.10000000037,4911.5,4925.10000000037,0,4925.10000000037,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,68,1e-2_68,11,Testing02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,BLOT,WAN,21_TEACHHOG_BLOT_WAN.png,21_TEACHHOG_BLOT_WIM.png,BLOT,21_TEACHHOG_BLOT_WIM.png,21_TEACHHOG_BLOT_WAN.png,,,,WAN,WIM,,51,60
46,1712312938090,05/04/2024 10:28:58,1712316538090,1,05/04/2024 12:28:58,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,43,Testing02,Testing,hvzr65,1,response,25_PROSECUTE_BLOT_WAN.png,8250.399999999252,8241.5,8250.399999999252,8250.399999999252,8241.5,8250.399999999252,1,8250.399999999252,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,65,1e-2_65,11,Testing02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,BLOT,WAN,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WIM.png,BLOT,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WIM.png,,,,WAN,WIM,,52,61
47,1712312941588,05/04/2024 10:29:01,1712316541588,1,05/04/2024 12:29:01,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,44,Testing02,Testing,hvzr65,1,response,05_AUROR_BLOT_WUNG.png,3507.500000000742,3496.0999999999985,3507.500000000742,3507.500000000742,3496.0999999999985,3507.500000000742,1,3507.500000000742,0,0,,Click Response,RightOption,3,object-86,1e-2,_,66,1e-2_66,11,Testing02,05_AUROR,ASK,.png,05_AUROR_ASK.png,BLOT,WIM,05_AUROR_BLOT_WIM.png,05_AUROR_BLOT_WUNG.png,BLOT,05_AUROR_BLOT_WUNG.png,05_AUROR_BLOT_WIM.png,,,,WIM,WUNG,,53,62
48,1712312962029,05/04/2024 10:29:22,1712316562029,1,05/04/2024 12:29:22,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,45,Testing02,Testing,hvzr65,1,response,07_AZKABAN_BLOT_WIM.png,9497.800000000374,9489.900000000001,9497.800000000374,9497.800000000374,9489.900000000001,9497.800000000374,1,9497.800000000374,0,0,,Click Response,RightOption,3,object-86,1e-2,_,72,1e-2_72,12,Testing02,07_AZKABAN,ASK,.png,07_AZKABAN_ASK.png,BLOT,WUNG,07_AZKABAN_BLOT_WUNG.png,07_AZKABAN_BLOT_WIM.png,BLOT,07_AZKABAN_BLOT_WIM.png,07_AZKABAN_BLOT_WUNG.png,,,,WUNG,WIM,,54,63
49,1712312971187,05/04/2024 10:29:31,1712316571187,1,05/04/2024 12:29:31,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,46,Testing02,Testing,hvzr65,1,response,39_STOPHAGRID_BLOT_WUNG.png,9166.400000000373,9157,9166.400000000373,9166.400000000373,9157,9166.400000000373,0,9166.400000000373,0,0,,Click Response,RightOption,3,object-86,1e-2,_,69,1e-2_69,12,Testing02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,BLOT,WAN,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WUNG.png,BLOT,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WUNG.png,,,,WAN,WUNG,,54,64
50,1712312979447,05/04/2024 10:29:39,1712316579447,1,05/04/2024 12:29:39,139619,19,task-98zo,,36767005,BLIND,10840371,,complete,,660fcbb4e6dc3336645b1831,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,1e-2 B Testing,47,Testing02,Testing,hvzr65,1,response,20_PULLSWORD_BLOT_WIM.png,8269.199999999255,8258.600000000006,8269.199999999255,8269.199999999255,8258.600000000006,8269.199999999255,0,8269.199999999255,0,0,,Click Response,RightOption,3,object-86,1e-2,_,71,1e-2_71,12,Testing02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,BLOT,WAN,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WIM.png,BLOT,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WIM.png,,,,WAN,WIM,,54,65
