Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Age,Spreadsheet: Gender,Spreadsheet: Handedness,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Number,Spreadsheet: Auxiliary,Spreadsheet: Answer,Spreadsheet: Text,Spreadsheet: English_Equivalent,Spreadsheet: Option1,Spreadsheet: Option2,Spreadsheet: Option3,Spreadsheet: Option4,Spreadsheet: Alternative,Spreadsheet: Blot,Spreadsheet: Dots,Spreadsheet: Option A,Spreadsheet: Option B,Spreadsheet: Wrong,Spreadsheet: Right,Spreadsheet: Reply,Spreadsheet: Answer A,Spreadsheet: Answer B,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
53,1712401553898,06/04/2024 11:05:53,1712405153898,1,06/04/2024 13:05:53,139619,19,task-xxab,,36792415,BLIND,10848470,,complete,,66112b174d49d087dca76dc5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1710x1107,1710x982,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,10,Training01,Training01B,2yfdu9,2,response,,4513.800000005984,4499.900000000023,4513.800000005984,4513.800000005984,4499.900000000023,4513.800000005984,1,4513.800000005984,0,0,,Click Response,Option B,5,object-246,Training01,,2,_,,,,,MHD,10,MHD_10,10_TROLL,,ASK,.png,10_TROLL_ASK.png,MELK,,,10_TROLL_MELK.png,MELK,,,,,,11_WAND_ASK.png,BLOT,11_WAND_BLOT.png,MELK,HOAT,MELK,HOAT,11_WAND_HOAT.png,,HOAT,,,,
54,1712401554998,06/04/2024 11:05:54,1712405154998,1,06/04/2024 13:05:54,139619,19,task-xxab,,36792415,BLIND,10848470,,complete,,66112b174d49d087dca76dc5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1710x1107,1710x982,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,10,Training01,Training01C,1ouhhw,3,continue,,1114,1100.0999999999767,1114,1114,1100.0999999999767,1114,1,1114,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,2,_,,,,,MHD,10,MHD_10,10_TROLL,,ASK,.png,10_TROLL_ASK.png,MELK,,,10_TROLL_MELK.png,MELK,,,,,,11_WAND_ASK.png,BLOT,11_WAND_BLOT.png,MELK,HOAT,MELK,HOAT,11_WAND_HOAT.png,,HOAT,,,,
55,1712401560017,06/04/2024 11:06:00,1712405160017,1,06/04/2024 13:06:00,139619,19,task-xxab,,36792415,BLIND,10848470,,complete,,66112b174d49d087dca76dc5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1710x1107,1710x982,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,11,Training01,Training01A,34efq7,1,response,HOAT,3300.100000000035,5016.700000000012,5032.499999994063,3300.100000000035,5016.700000000012,5032.499999994063,1,3300.100000000035,1732.399999994028,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2,_,,,,,MHD,07,MHD_07,02_SNITCH,,ASK,.png,02_SNITCH_ASK.png,HOAT,,,02_SNITCH_HOAT.png,HOAT,,,,,,03_NAGINI_ASK.png,BLOT,03_NAGINI_BLOT.png,HOAT,DAIN,HOAT,DAIN,03_NAGINI_DAIN.png,,DAIN,,,,
56,1712401561532,06/04/2024 11:06:01,1712405161532,1,06/04/2024 13:06:01,139619,19,task-xxab,,36792415,BLIND,10848470,,complete,,66112b174d49d087dca76dc5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1710x1107,1710x982,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,11,Training01,Training01B,2yfdu9,2,response,,1531.400000017893,1516.7000000000116,1531.400000017893,1531.400000017893,1516.7000000000116,1531.400000017893,1,1531.400000017893,0,0,,Click Response,Option B,5,object-246,Training01,,2,_,,,,,MHD,07,MHD_07,02_SNITCH,,ASK,.png,02_SNITCH_ASK.png,HOAT,,,02_SNITCH_HOAT.png,HOAT,,,,,,03_NAGINI_ASK.png,BLOT,03_NAGINI_BLOT.png,HOAT,DAIN,HOAT,DAIN,03_NAGINI_DAIN.png,,DAIN,,,,
57,1712401562515,06/04/2024 11:06:02,1712405162515,1,06/04/2024 13:06:02,139619,19,task-xxab,,36792415,BLIND,10848470,,complete,,66112b174d49d087dca76dc5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1710x1107,1710x982,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,11,Training01,Training01C,1ouhhw,3,continue,,997.5999999940395,983.2999999999884,997.5999999940395,997.5999999940395,983.2999999999884,997.5999999940395,1,997.5999999940395,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,2,_,,,,,MHD,07,MHD_07,02_SNITCH,,ASK,.png,02_SNITCH_ASK.png,HOAT,,,02_SNITCH_HOAT.png,HOAT,,,,,,03_NAGINI_ASK.png,BLOT,03_NAGINI_BLOT.png,HOAT,DAIN,HOAT,DAIN,03_NAGINI_DAIN.png,,DAIN,,,,
58,1712401566000,06/04/2024 11:06:06,1712405166000,1,06/04/2024 13:06:06,139619,19,task-xxab,,36792415,BLIND,10848470,,complete,,66112b174d49d087dca76dc5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1710x1107,1710x982,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,12,Training01,Training01A,34efq7,1,response,DAIN,1616.600000000035,3483.4000000000233,3498.5000000119326,1616.600000000035,3483.4000000000233,3498.5000000119326,1,1616.600000000035,1881.9000000118976,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2,_,,,,,MHD,09,MHD_09,09_WEDDING,,ASK,.png,09_WEDDING_ASK.png,DAIN,,,09_WEDDING_DAIN.png,DAIN,,,,,,07_RIDDLE_ASK.png,BLOT,07_RIDDLE_BLOT.png,DAIN,MELK,DAIN,MELK,07_RIDDLE_MELK.png,,MELK,,,,
59,1712401568433,06/04/2024 11:06:08,1712405168433,1,06/04/2024 13:06:08,139619,19,task-xxab,,36792415,BLIND,10848470,,complete,,66112b174d49d087dca76dc5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1710x1107,1710x982,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,12,Training01,Training01B,2yfdu9,2,response,,2448.2999999999884,2433.399999999965,2448.2999999999884,2448.2999999999884,2433.399999999965,2448.2999999999884,1,2448.2999999999884,0,0,,Click Response,Option B,5,object-246,Training01,,2,_,,,,,MHD,09,MHD_09,09_WEDDING,,ASK,.png,09_WEDDING_ASK.png,DAIN,,,09_WEDDING_DAIN.png,DAIN,,,,,,07_RIDDLE_ASK.png,BLOT,07_RIDDLE_BLOT.png,DAIN,MELK,DAIN,MELK,07_RIDDLE_MELK.png,,MELK,,,,
60,1712401569632,06/04/2024 11:06:09,1712405169632,1,06/04/2024 13:06:09,139619,19,task-xxab,,36792415,BLIND,10848470,,complete,,66112b174d49d087dca76dc5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1710x1107,1710x982,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,12,Training01,Training01C,1ouhhw,3,continue,,1213.6000000179047,1200,1213.6000000179047,1213.6000000179047,1200,1213.6000000179047,1,1213.6000000179047,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,2,_,,,,,MHD,09,MHD_09,09_WEDDING,,ASK,.png,09_WEDDING_ASK.png,DAIN,,,09_WEDDING_DAIN.png,DAIN,,,,,,07_RIDDLE_ASK.png,BLOT,07_RIDDLE_BLOT.png,DAIN,MELK,DAIN,MELK,07_RIDDLE_MELK.png,,MELK,,,,
61,1712401573066,06/04/2024 11:06:13,1712405173066,1,06/04/2024 13:06:13,139619,19,task-xxab,,36792415,BLIND,10848470,,complete,,66112b174d49d087dca76dc5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1710x1107,1710x982,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,13,Training01,Training01A,34efq7,1,response,MELK,1666.600000000035,3433.3000000000466,3448.3000000059837,1666.600000000035,3433.3000000000466,3448.3000000059837,1,1666.600000000035,1781.7000000059488,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3,_,,,,,MHD,17,MHD_17,13_GRYFFINDOR,,ASK,.png,13_GRYFFINDOR_ASK.png,MELK,,,13_GRYFFINDOR_MELK.png,MELK,,,,,,15_BATBOGEYHEX_ASK.png,BLOT,15_BATBOGEYHEX_BLOT.png,DAIN,MELK,MELK,DAIN,15_BATBOGEYHEX_DAIN.png,DAIN,,,,,
62,1712401574082,06/04/2024 11:06:14,1712405174082,1,06/04/2024 13:06:14,139619,19,task-xxab,,36792415,BLIND,10848470,,complete,,66112b174d49d087dca76dc5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1710x1107,1710x982,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,13,Training01,Training01B,2yfdu9,2,response,,1030.4000000118976,1016.6999999999534,1030.4000000118976,1030.4000000118976,1016.6999999999534,1030.4000000118976,1,1030.4000000118976,0,0,,Click Response,Option A,4,object-245,Training01,,3,_,,,,,MHD,17,MHD_17,13_GRYFFINDOR,,ASK,.png,13_GRYFFINDOR_ASK.png,MELK,,,13_GRYFFINDOR_MELK.png,MELK,,,,,,15_BATBOGEYHEX_ASK.png,BLOT,15_BATBOGEYHEX_BLOT.png,DAIN,MELK,MELK,DAIN,15_BATBOGEYHEX_DAIN.png,DAIN,,,,,
63,1712401575166,06/04/2024 11:06:15,1712405175166,1,06/04/2024 13:06:15,139619,19,task-xxab,,36792415,BLIND,10848470,,complete,,66112b174d49d087dca76dc5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1710x1107,1710x982,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,13,Training01,Training01C,1ouhhw,3,continue,,1097.8000000059837,1083.4000000000233,1097.8000000059837,1097.8000000059837,1083.4000000000233,1097.8000000059837,1,1097.8000000059837,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,3,_,,,,,MHD,17,MHD_17,13_GRYFFINDOR,,ASK,.png,13_GRYFFINDOR_ASK.png,MELK,,,13_GRYFFINDOR_MELK.png,MELK,,,,,,15_BATBOGEYHEX_ASK.png,BLOT,15_BATBOGEYHEX_BLOT.png,DAIN,MELK,MELK,DAIN,15_BATBOGEYHEX_DAIN.png,DAIN,,,,,
64,1712401578399,06/04/2024 11:06:18,1712405178399,1,06/04/2024 13:06:18,139619,19,task-xxab,,36792415,BLIND,10848470,,complete,,66112b174d49d087dca76dc5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1710x1107,1710x982,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,14,Training01,Training01A,34efq7,1,response,MELK,1400,3233.2999999999884,3247.9000000059605,1400,3233.2999999999884,3247.9000000059605,1,1400,1847.9000000059605,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3,_,,,,,MHD,15,MHD_15,07_RIDDLE,,ASK,.png,07_RIDDLE_ASK.png,MELK,,,07_RIDDLE_MELK.png,MELK,,,,,,08_SLUGHORN_ASK.png,BLOT,08_SLUGHORN_BLOT.png,MELK,HOAT,MELK,HOAT,08_SLUGHORN_HOAT.png,,HOAT,,,,
65,1712401579665,06/04/2024 11:06:19,1712405179665,1,06/04/2024 13:06:19,139619,19,task-xxab,,36792415,BLIND,10848470,,complete,,66112b174d49d087dca76dc5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1710x1107,1710x982,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,14,Training01,Training01B,2yfdu9,2,response,,1280.7000000000116,1266.7999999999884,1280.7000000000116,1280.7000000000116,1266.7999999999884,1280.7000000000116,1,1280.7000000000116,0,0,,Click Response,Option B,5,object-246,Training01,,3,_,,,,,MHD,15,MHD_15,07_RIDDLE,,ASK,.png,07_RIDDLE_ASK.png,MELK,,,07_RIDDLE_MELK.png,MELK,,,,,,08_SLUGHORN_ASK.png,BLOT,08_SLUGHORN_BLOT.png,MELK,HOAT,MELK,HOAT,08_SLUGHORN_HOAT.png,,HOAT,,,,
66,1712401580432,06/04/2024 11:06:20,1712405180432,1,06/04/2024 13:06:20,139619,19,task-xxab,,36792415,BLIND,10848470,,complete,,66112b174d49d087dca76dc5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1710x1107,1710x982,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,14,Training01,Training01C,1ouhhw,3,continue,,780.4999999940628,766.7000000000116,780.4999999940628,780.4999999940628,766.7000000000116,780.4999999940628,1,780.4999999940628,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,3,_,,,,,MHD,15,MHD_15,07_RIDDLE,,ASK,.png,07_RIDDLE_ASK.png,MELK,,,07_RIDDLE_MELK.png,MELK,,,,,,08_SLUGHORN_ASK.png,BLOT,08_SLUGHORN_BLOT.png,MELK,HOAT,MELK,HOAT,08_SLUGHORN_HOAT.png,,HOAT,,,,
67,1712401583933,06/04/2024 11:06:23,1712405183933,1,06/04/2024 13:06:23,139619,19,task-xxab,,36792415,BLIND,10848470,,complete,,66112b174d49d087dca76dc5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1710x1107,1710x982,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,15,Training01,Training01A,34efq7,1,response,HOAT,1433.2999999999884,3499.2000000000116,3514.400000017893,1433.2999999999884,3499.2000000000116,3514.400000017893,1,1433.2999999999884,2081.1000000179047,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3,_,,,,,MHD,16,MHD_16,11_WAND,,ASK,.png,11_WAND_ASK.png,HOAT,,,11_WAND_HOAT.png,HOAT,,,,,,12_TOAD_ASK.png,BLOT,12_TOAD_BLOT.png,HOAT,DAIN,HOAT,DAIN,12_TOAD_DAIN.png,,DAIN,,,,
68,1712401585032,06/04/2024 11:06:25,1712405185032,1,06/04/2024 13:06:25,139619,19,task-xxab,,36792415,BLIND,10848470,,complete,,66112b174d49d087dca76dc5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1710x1107,1710x982,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,15,Training01,Training01B,2yfdu9,2,response,,1114.9000000059605,1100.7999999999884,1114.9000000059605,1114.9000000059605,1100.7999999999884,1114.9000000059605,1,1114.9000000059605,0,0,,Click Response,Option B,5,object-246,Training01,,3,_,,,,,MHD,16,MHD_16,11_WAND,,ASK,.png,11_WAND_ASK.png,HOAT,,,11_WAND_HOAT.png,HOAT,,,,,,12_TOAD_ASK.png,BLOT,12_TOAD_BLOT.png,HOAT,DAIN,HOAT,DAIN,12_TOAD_DAIN.png,,DAIN,,,,
69,1712401585899,06/04/2024 11:06:25,1712405185899,1,06/04/2024 13:06:25,139619,19,task-xxab,,36792415,BLIND,10848470,,complete,,66112b174d49d087dca76dc5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1710x1107,1710x982,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,15,Training01,Training01C,1ouhhw,3,continue,,881.1000000059721,866.6000000000349,881.1000000059721,881.1000000059721,866.6000000000349,881.1000000059721,1,881.1000000059721,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,3,_,,,,,MHD,16,MHD_16,11_WAND,,ASK,.png,11_WAND_ASK.png,HOAT,,,11_WAND_HOAT.png,HOAT,,,,,,12_TOAD_ASK.png,BLOT,12_TOAD_BLOT.png,HOAT,DAIN,HOAT,DAIN,12_TOAD_DAIN.png,,DAIN,,,,
70,1712401589067,06/04/2024 11:06:29,1712405189067,1,06/04/2024 13:06:29,139619,19,task-xxab,,36792415,BLIND,10848470,,complete,,66112b174d49d087dca76dc5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1710x1107,1710x982,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,16,Training01,Training01A,34efq7,1,response,HOAT,1550.0999999999767,3166.6999999999534,3182.0999999999767,1550.0999999999767,3166.6999999999534,3182.0999999999767,1,1550.0999999999767,1632,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3,_,,,,,MHD,18,MHD_18,17_PETRIFIED,,ASK,.png,17_PETRIFIED_ASK.png,HOAT,,,17_PETRIFIED_HOAT.png,HOAT,,,,,,16_PARSELTONGUE_ASK.png,BLOT,16_PARSELTONGUE_BLOT.png,MELK,HOAT,HOAT,MELK,16_PARSELTONGUE_MELK.png,MELK,,,,,
71,1712401590332,06/04/2024 11:06:30,1712405190332,1,06/04/2024 13:06:30,139619,19,task-xxab,,36792415,BLIND,10848470,,complete,,66112b174d49d087dca76dc5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1710x1107,1710x982,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,16,Training01,Training01B,2yfdu9,2,response,,1280.4000000000233,1266.7000000000116,1280.4000000000233,1280.4000000000233,1266.7000000000116,1280.4000000000233,1,1280.4000000000233,0,0,,Click Response,Option A,4,object-245,Training01,,3,_,,,,,MHD,18,MHD_18,17_PETRIFIED,,ASK,.png,17_PETRIFIED_ASK.png,HOAT,,,17_PETRIFIED_HOAT.png,HOAT,,,,,,16_PARSELTONGUE_ASK.png,BLOT,16_PARSELTONGUE_BLOT.png,MELK,HOAT,HOAT,MELK,16_PARSELTONGUE_MELK.png,MELK,,,,,
72,1712401591299,06/04/2024 11:06:31,1712405191299,1,06/04/2024 13:06:31,139619,19,task-xxab,,36792415,BLIND,10848470,,complete,,66112b174d49d087dca76dc5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1710x1107,1710x982,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,16,Training01,Training01C,1ouhhw,3,continue,,980.7000000000116,966.7000000000116,980.7000000000116,980.7000000000116,966.7000000000116,980.7000000000116,1,980.7000000000116,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,3,_,,,,,MHD,18,MHD_18,17_PETRIFIED,,ASK,.png,17_PETRIFIED_ASK.png,HOAT,,,17_PETRIFIED_HOAT.png,HOAT,,,,,,16_PARSELTONGUE_ASK.png,BLOT,16_PARSELTONGUE_BLOT.png,MELK,HOAT,HOAT,MELK,16_PARSELTONGUE_MELK.png,MELK,,,,,
73,1712401594866,06/04/2024 11:06:34,1712405194866,1,06/04/2024 13:06:34,139619,19,task-xxab,,36792415,BLIND,10848470,,complete,,66112b174d49d087dca76dc5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1710x1107,1710x982,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,17,Training01,Training01A,34efq7,1,response,DAIN,2350,3566,3581.2000000178814,2350,3566,3581.2000000178814,1,2350,1231.2000000178814,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3,_,,,,,MHD,14,MHD_14,06_OPENSECRET,,ASK,.png,06_OPENSECRET_ASK.png,DAIN,,,06_OPENSECRET_DAIN.png,DAIN,,,,,,05_QUIRRELL_ASK.png,BLOT,05_QUIRRELL_BLOT.png,HOAT,DAIN,DAIN,HOAT,05_QUIRRELL_HOAT.png,HOAT,,,,,
74,1712401596566,06/04/2024 11:06:36,1712405196566,1,06/04/2024 13:06:36,139619,19,task-xxab,,36792415,BLIND,10848470,,complete,,66112b174d49d087dca76dc5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1710x1107,1710x982,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,17,Training01,Training01B,2yfdu9,2,response,,1714.4000000059605,1700.7000000000116,1714.4000000059605,1714.4000000059605,1700.7000000000116,1714.4000000059605,1,1714.4000000059605,0,0,,Click Response,Option A,4,object-245,Training01,,3,_,,,,,MHD,14,MHD_14,06_OPENSECRET,,ASK,.png,06_OPENSECRET_ASK.png,DAIN,,,06_OPENSECRET_DAIN.png,DAIN,,,,,,05_QUIRRELL_ASK.png,BLOT,05_QUIRRELL_BLOT.png,HOAT,DAIN,DAIN,HOAT,05_QUIRRELL_HOAT.png,HOAT,,,,,
75,1712401597516,06/04/2024 11:06:37,1712405197516,1,06/04/2024 13:06:37,139619,19,task-xxab,,36792415,BLIND,10848470,,complete,,66112b174d49d087dca76dc5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1710x1107,1710x982,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,17,Training01,Training01C,1ouhhw,3,continue,,964.1000000119093,949.3999999999651,964.1000000119093,964.1000000119093,949.3999999999651,964.1000000119093,1,964.1000000119093,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,3,_,,,,,MHD,14,MHD_14,06_OPENSECRET,,ASK,.png,06_OPENSECRET_ASK.png,DAIN,,,06_OPENSECRET_DAIN.png,DAIN,,,,,,05_QUIRRELL_ASK.png,BLOT,05_QUIRRELL_BLOT.png,HOAT,DAIN,DAIN,HOAT,05_QUIRRELL_HOAT.png,HOAT,,,,,
76,1712401600167,06/04/2024 11:06:40,1712405200167,1,06/04/2024 13:06:40,139619,19,task-xxab,,36792415,BLIND,10848470,,complete,,66112b174d49d087dca76dc5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1710x1107,1710x982,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,18,Training01,Training01A,34efq7,1,response,DAIN,1383.9000000000233,2650.600000000035,2665.9000000000233,1383.9000000000233,2650.600000000035,2665.9000000000233,1,1383.9000000000233,1282,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3,_,,,,,MHD,13,MHD_13,03_NAGINI,,ASK,.png,03_NAGINI_ASK.png,DAIN,,,03_NAGINI_DAIN.png,DAIN,,,,,,01_LOCKET_ASK.png,BLOT,01_LOCKET_BLOT.png,DAIN,MELK,DAIN,MELK,01_LOCKET_MELK.png,,MELK,,,,
77,1712401601883,06/04/2024 11:06:41,1712405201883,1,06/04/2024 13:06:41,139619,19,task-xxab,,36792415,BLIND,10848470,,complete,,66112b174d49d087dca76dc5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1710x1107,1710x982,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,18,Training01,Training01B,2yfdu9,2,response,,1731.6000000119093,1716.7000000000116,1731.6000000119093,1731.6000000119093,1716.7000000000116,1731.6000000119093,1,1731.6000000119093,0,0,,Click Response,Option B,5,object-246,Training01,,3,_,,,,,MHD,13,MHD_13,03_NAGINI,,ASK,.png,03_NAGINI_ASK.png,DAIN,,,03_NAGINI_DAIN.png,DAIN,,,,,,01_LOCKET_ASK.png,BLOT,01_LOCKET_BLOT.png,DAIN,MELK,DAIN,MELK,01_LOCKET_MELK.png,,MELK,,,,
78,1712401602632,06/04/2024 11:06:42,1712405202632,1,06/04/2024 13:06:42,139619,19,task-xxab,,36792415,BLIND,10848470,,complete,,66112b174d49d087dca76dc5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1710x1107,1710x982,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,18,Training01,Training01C,1ouhhw,3,continue,,763.5000000059372,750,763.5000000059372,763.5000000059372,750,763.5000000059372,1,763.5000000059372,0,0,,Click To Continue,Continue Button,6,object-272,Training01,,3,_,,,,,MHD,13,MHD_13,03_NAGINI,,ASK,.png,03_NAGINI_ASK.png,DAIN,,,03_NAGINI_DAIN.png,DAIN,,,,,,01_LOCKET_ASK.png,BLOT,01_LOCKET_BLOT.png,DAIN,MELK,DAIN,MELK,01_LOCKET_MELK.png,,MELK,,,,
79,1712401602636,06/04/2024 11:06:42,1712405202636,1,06/04/2024 13:06:42,139619,19,task-xxab,,36792415,BLIND,10848470,,complete,,66112b174d49d087dca76dc5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1710x1107,1710x982,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1712511203353,07/04/2024 17:33:23,1712514803353,1,07/04/2024 19:33:23,139619,19,task-xxab,,36814671,BLIND,10855721,,complete,,6612d8d9d5af28e292e125ac,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,Melk-Hoat-Dain A Training,6,,,1e-3,fail,,,,Melk-Hoat-Dain Training,Melk-Hoat-Dain Training,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
