Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Aux,Spreadsheet: Answer,Spreadsheet: ,Spreadsheet: Text,Spreadsheet: Alternative,Spreadsheet: Dots,Spreadsheet: Option A,Spreadsheet: Option B,Spreadsheet: Wrong,Spreadsheet: Right,Spreadsheet: Reply,Spreadsheet: Answer A,Spreadsheet: Answer B,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
32,1712309496146,05/04/2024 09:31:36,1712313096146,1,05/04/2024 11:31:36,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,8,Training02,TrainingC,1ouhhw,3,continue,,1038.820000000007,1035.12000000001,1038.820000000007,1038.820000000007,1035.12000000001,1038.820000000007,1,1038.820000000007,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,08,1i-2_08,2,Training02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,WOUX,WUNG,28_GALLEONS_WOUX_WUNG.png,,WOUX WUNG,39_STOPHAGRID_ASK.png,39_STOPHAGRID_DOTS.png,ZETH WAN,WOUX WUNG,WOUX WUNG,ZETH WAN,39_STOPHAGRID_ZETH_WAN.png,ZETH WAN,,,,,
33,1712309499705,05/04/2024 09:31:39,1712313099705,1,05/04/2024 11:31:39,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,9,Training02,TrainingA,34efq7,1,response,ZETH WAN,1215.37999999999,3555.8399999999965,3562.699999999997,1215.37999999999,3555.8399999999965,3562.699999999997,1,1215.37999999999,2347.320000000007,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,10,1i-2_10,3,Training02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,ZETH,WAN,19_BURYVOLDY_ZETH_WAN.png,,ZETH WAN,21_TEACHHOG_ASK.png,21_TEACHHOG_DOTS.png,ZETH WAN,FICH WAN,ZETH WAN,FICH WAN,21_TEACHHOG_FICH_WAN.png,,FICH WAN,,,,
34,1712309500336,05/04/2024 09:31:40,1712313100336,1,05/04/2024 11:31:40,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,9,Training02,TrainingB,2yfdu9,2,response,,637.8600000000006,632,637.8600000000006,637.8600000000006,632,637.8600000000006,1,637.8600000000006,0,0,,Click Response,Option B,5,object-246,1i-2,_,10,1i-2_10,3,Training02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,ZETH,WAN,19_BURYVOLDY_ZETH_WAN.png,,ZETH WAN,21_TEACHHOG_ASK.png,21_TEACHHOG_DOTS.png,ZETH WAN,FICH WAN,ZETH WAN,FICH WAN,21_TEACHHOG_FICH_WAN.png,,FICH WAN,,,,
35,1712309501089,05/04/2024 09:31:41,1712313101089,1,05/04/2024 11:31:41,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,9,Training02,TrainingC,1ouhhw,3,continue,,758.8600000000006,757,758.8600000000006,758.8600000000006,757,758.8600000000006,1,758.8600000000006,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,10,1i-2_10,3,Training02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,ZETH,WAN,19_BURYVOLDY_ZETH_WAN.png,,ZETH WAN,21_TEACHHOG_ASK.png,21_TEACHHOG_DOTS.png,ZETH WAN,FICH WAN,ZETH WAN,FICH WAN,21_TEACHHOG_FICH_WAN.png,,FICH WAN,,,,
36,1712309505803,05/04/2024 09:31:45,1712313105803,1,05/04/2024 11:31:45,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,10,Training02,TrainingA,34efq7,1,response,FICH WAN,1958.479999999996,4708.699999999997,4715.639999999999,1958.479999999996,4708.699999999997,4715.639999999999,1,1958.479999999996,2757.1600000000035,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,11,1i-2_11,3,Training02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,FICH,WAN,27_BESTSELLER_FICH_WAN.png,,FICH WAN,25_PROSECUTE_ASK.png,25_PROSECUTE_DOTS.png,ZETH WAN,FICH WAN,FICH WAN,ZETH WAN,25_PROSECUTE_ZETH_WAN.png,ZETH WAN,,,,,
37,1712309506967,05/04/2024 09:31:46,1712313106967,1,05/04/2024 11:31:46,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,10,Training02,TrainingB,2yfdu9,2,response,,1171.1600000000035,1166.7600000000093,1171.1600000000035,1171.1600000000035,1166.7600000000093,1171.1600000000035,1,1171.1600000000035,0,0,,Click Response,Option A,4,object-245,1i-2,_,11,1i-2_11,3,Training02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,FICH,WAN,27_BESTSELLER_FICH_WAN.png,,FICH WAN,25_PROSECUTE_ASK.png,25_PROSECUTE_DOTS.png,ZETH WAN,FICH WAN,FICH WAN,ZETH WAN,25_PROSECUTE_ZETH_WAN.png,ZETH WAN,,,,,
38,1712309508616,05/04/2024 09:31:48,1712313108616,1,05/04/2024 11:31:48,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,10,Training02,TrainingC,1ouhhw,3,continue,,1654.3999999999942,1652.9199999999983,1654.3999999999942,1654.3999999999942,1652.9199999999983,1654.3999999999942,1,1654.3999999999942,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,11,1i-2_11,3,Training02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,FICH,WAN,27_BESTSELLER_FICH_WAN.png,,FICH WAN,25_PROSECUTE_ASK.png,25_PROSECUTE_DOTS.png,ZETH WAN,FICH WAN,FICH WAN,ZETH WAN,25_PROSECUTE_ZETH_WAN.png,ZETH WAN,,,,,
39,1712309512308,05/04/2024 09:31:52,1712313112308,1,05/04/2024 11:31:52,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,11,Training02,TrainingA,34efq7,1,response,WOUX WUNG,1173.699999999997,3687.800000000003,3692.479999999996,1173.699999999997,3687.800000000003,3692.479999999996,1,1173.699999999997,2518.779999999999,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,12,1i-2_12,3,Training02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,WOUX,WUNG,14_MUNGOS_WOUX_WUNG.png,,WOUX WUNG,33_ROR_ASK.png,33_ROR_DOTS.png,RUSP WIM,WOUX WUNG,WOUX WUNG,RUSP WIM,33_ROR_RUSP_WIM.png,RUSP WIM,,,,,
40,1712309513395,05/04/2024 09:31:53,1712313113395,1,05/04/2024 11:31:53,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,11,Training02,TrainingB,2yfdu9,2,response,,1092.679999999993,1090.359999999986,1092.679999999993,1092.679999999993,1090.359999999986,1092.679999999993,1,1092.679999999993,0,0,,Click Response,Option A,4,object-245,1i-2,_,12,1i-2_12,3,Training02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,WOUX,WUNG,14_MUNGOS_WOUX_WUNG.png,,WOUX WUNG,33_ROR_ASK.png,33_ROR_DOTS.png,RUSP WIM,WOUX WUNG,WOUX WUNG,RUSP WIM,33_ROR_RUSP_WIM.png,RUSP WIM,,,,,
41,1712309515174,05/04/2024 09:31:55,1712313115174,1,05/04/2024 11:31:55,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,11,Training02,TrainingC,1ouhhw,3,continue,,1781.320000000007,1777.9200000000128,1781.320000000007,1781.320000000007,1777.9200000000128,1781.320000000007,1,1781.320000000007,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,12,1i-2_12,3,Training02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,WOUX,WUNG,14_MUNGOS_WOUX_WUNG.png,,WOUX WUNG,33_ROR_ASK.png,33_ROR_DOTS.png,RUSP WIM,WOUX WUNG,WOUX WUNG,RUSP WIM,33_ROR_RUSP_WIM.png,RUSP WIM,,,,,
42,1712309518765,05/04/2024 09:31:58,1712313118765,1,05/04/2024 11:31:58,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,12,Training02,TrainingA,34efq7,1,response,RUSP WIM,1555.679999999993,3590.5599999999977,3593.399999999994,1555.679999999993,3590.5599999999977,3593.399999999994,1,1555.679999999993,2037.7200000000012,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,09,1i-2_09,3,Training02,32_QWC,ASK,.png,32_QWC_ASK.png,RUSP,WIM,32_QWC_RUSP_WIM.png,,RUSP WIM,13_QUIBBLER_ASK.png,13_QUIBBLER_DOTS.png,RUSP WIM,WOUX WUNG,RUSP WIM,WOUX WUNG,13_QUIBBLER_WOUX_WUNG.png,,WOUX WUNG,,,,
43,1712309519798,05/04/2024 09:31:59,1712313119798,1,05/04/2024 11:31:59,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,12,Training02,TrainingB,2yfdu9,2,response,,1036.020000000004,1029.0800000000017,1036.020000000004,1036.020000000004,1029.0800000000017,1036.020000000004,1,1036.020000000004,0,0,,Click Response,Option B,5,object-246,1i-2,_,09,1i-2_09,3,Training02,32_QWC,ASK,.png,32_QWC_ASK.png,RUSP,WIM,32_QWC_RUSP_WIM.png,,RUSP WIM,13_QUIBBLER_ASK.png,13_QUIBBLER_DOTS.png,RUSP WIM,WOUX WUNG,RUSP WIM,WOUX WUNG,13_QUIBBLER_WOUX_WUNG.png,,WOUX WUNG,,,,
44,1712309522590,05/04/2024 09:32:02,1712313122590,1,05/04/2024 11:32:02,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,12,Training02,TrainingC,1ouhhw,3,continue,,2799.7599999999948,2798.8399999999965,2799.7599999999948,2799.7599999999948,2798.8399999999965,2799.7599999999948,1,2799.7599999999948,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,09,1i-2_09,3,Training02,32_QWC,ASK,.png,32_QWC_ASK.png,RUSP,WIM,32_QWC_RUSP_WIM.png,,RUSP WIM,13_QUIBBLER_ASK.png,13_QUIBBLER_DOTS.png,RUSP WIM,WOUX WUNG,RUSP WIM,WOUX WUNG,13_QUIBBLER_WOUX_WUNG.png,,WOUX WUNG,,,,
45,1712309527012,05/04/2024 09:32:07,1712313127012,1,05/04/2024 11:32:07,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,13,Training02,TrainingA,34efq7,1,response,FICH WAN,1263.979999999996,4417.020000000004,4421.919999999998,1263.979999999996,4417.020000000004,4421.919999999998,1,1263.979999999996,3157.9400000000023,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,15,1i-2_15,4,Training02,06_MOM,ASK,.png,06_MOM_ASK.png,FICH,WAN,06_MOM_FICH_WAN.png,,FICH WAN,26_ERISED_ASK.png,26_ERISED_DOTS.png,FICH WAN,RUSP WIM,FICH WAN,RUSP WIM,26_ERISED_RUSP_WIM.png,,RUSP WIM,,,,
46,1712309527887,05/04/2024 09:32:07,1712313127887,1,05/04/2024 11:32:07,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,13,Training02,TrainingB,2yfdu9,2,response,,880.8999999999942,875.0599999999977,880.8999999999942,880.8999999999942,875.0599999999977,880.8999999999942,1,880.8999999999942,0,0,,Click Response,Option B,5,object-246,1i-2,_,15,1i-2_15,4,Training02,06_MOM,ASK,.png,06_MOM_ASK.png,FICH,WAN,06_MOM_FICH_WAN.png,,FICH WAN,26_ERISED_ASK.png,26_ERISED_DOTS.png,FICH WAN,RUSP WIM,FICH WAN,RUSP WIM,26_ERISED_RUSP_WIM.png,,RUSP WIM,,,,
47,1712309529521,05/04/2024 09:32:09,1712313129521,1,05/04/2024 11:32:09,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,13,Training02,TrainingC,1ouhhw,3,continue,,1639.479999999996,1632.5399999999936,1639.479999999996,1639.479999999996,1632.5399999999936,1639.479999999996,1,1639.479999999996,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,15,1i-2_15,4,Training02,06_MOM,ASK,.png,06_MOM_ASK.png,FICH,WAN,06_MOM_FICH_WAN.png,,FICH WAN,26_ERISED_ASK.png,26_ERISED_DOTS.png,FICH WAN,RUSP WIM,FICH WAN,RUSP WIM,26_ERISED_RUSP_WIM.png,,RUSP WIM,,,,
48,1712309533862,05/04/2024 09:32:13,1712313133862,1,05/04/2024 11:32:13,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,14,Training02,TrainingA,34efq7,1,response,WOUX WUNG,1395.9400000000023,4340.62000000001,4347.300000000003,1395.9400000000023,4340.62000000001,4347.300000000003,1,1395.9400000000023,2951.3600000000006,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,16,1i-2_16,4,Training02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,WOUX,WUNG,42_ENGLAND_WOUX_WUNG.png,,WOUX WUNG,41_PIXIE_ASK.png,41_PIXIE_DOTS.png,FICH WAN,WOUX WUNG,WOUX WUNG,FICH WAN,41_PIXIE_FICH_WAN.png,FICH WAN,,,,,
49,1712309534859,05/04/2024 09:32:14,1712313134859,1,05/04/2024 11:32:14,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,14,Training02,TrainingB,2yfdu9,2,response,,1003.679999999993,1000.0799999999872,1003.679999999993,1003.679999999993,1000.0799999999872,1003.679999999993,1,1003.679999999993,0,0,,Click Response,Option A,4,object-245,1i-2,_,16,1i-2_16,4,Training02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,WOUX,WUNG,42_ENGLAND_WOUX_WUNG.png,,WOUX WUNG,41_PIXIE_ASK.png,41_PIXIE_DOTS.png,FICH WAN,WOUX WUNG,WOUX WUNG,FICH WAN,41_PIXIE_FICH_WAN.png,FICH WAN,,,,,
50,1712309536751,05/04/2024 09:32:16,1712313136751,1,05/04/2024 11:32:16,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,14,Training02,TrainingC,1ouhhw,3,continue,,1895.6000000000058,1889.0400000000081,1895.6000000000058,1895.6000000000058,1889.0400000000081,1895.6000000000058,1,1895.6000000000058,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,16,1i-2_16,4,Training02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,WOUX,WUNG,42_ENGLAND_WOUX_WUNG.png,,WOUX WUNG,41_PIXIE_ASK.png,41_PIXIE_DOTS.png,FICH WAN,WOUX WUNG,WOUX WUNG,FICH WAN,41_PIXIE_FICH_WAN.png,FICH WAN,,,,,
51,1712309542841,05/04/2024 09:32:22,1712313142841,1,05/04/2024 11:32:22,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,15,Training02,TrainingA,34efq7,1,response,RUSP WIM,1257.2999999999884,6091.0199999999895,6096.559999999998,1257.2999999999884,6091.0199999999895,6096.559999999998,1,1257.2999999999884,4839.260000000009,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,13,1i-2_13,4,Training02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,RUSP,WIM,11_RONWAND_RUSP_WIM.png,,RUSP WIM,06_MOM_ASK.png,06_MOM_DOTS.png,ZETH WAN,RUSP WIM,RUSP WIM,ZETH WAN,06_MOM_ZETH_WAN.png,ZETH WAN,,,,,
52,1712309544072,05/04/2024 09:32:24,1712313144072,1,05/04/2024 11:32:24,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,15,Training02,TrainingB,2yfdu9,2,response,,1236.2000000000116,1229.2600000000093,1236.2000000000116,1236.2000000000116,1229.2600000000093,1236.2000000000116,1,1236.2000000000116,0,0,,Click Response,Option A,4,object-245,1i-2,_,13,1i-2_13,4,Training02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,RUSP,WIM,11_RONWAND_RUSP_WIM.png,,RUSP WIM,06_MOM_ASK.png,06_MOM_DOTS.png,ZETH WAN,RUSP WIM,RUSP WIM,ZETH WAN,06_MOM_ZETH_WAN.png,ZETH WAN,,,,,
53,1712309545961,05/04/2024 09:32:25,1712313145961,1,05/04/2024 11:32:25,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,15,Training02,TrainingC,1ouhhw,3,continue,,1895.9800000000105,1889.0400000000081,1895.9800000000105,1895.9800000000105,1889.0400000000081,1895.9800000000105,1,1895.9800000000105,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,13,1i-2_13,4,Training02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,RUSP,WIM,11_RONWAND_RUSP_WIM.png,,RUSP WIM,06_MOM_ASK.png,06_MOM_DOTS.png,ZETH WAN,RUSP WIM,RUSP WIM,ZETH WAN,06_MOM_ZETH_WAN.png,ZETH WAN,,,,,
54,1712309550705,05/04/2024 09:32:30,1712313150705,1,05/04/2024 11:32:30,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,16,Training02,TrainingA,34efq7,1,response,ZETH WAN,1659.859999999986,4743.440000000002,4750.400000000023,1659.859999999986,4743.440000000002,4750.400000000023,1,1659.859999999986,3090.5400000000373,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,14,1i-2_14,4,Training02,33_ROR,ASK,.png,33_ROR_ASK.png,ZETH,WAN,33_ROR_ZETH_WAN.png,,ZETH WAN,19_BURYVOLDY_ASK.png,19_BURYVOLDY_DOTS.png,ZETH WAN,WOUX WUNG,ZETH WAN,WOUX WUNG,19_BURYVOLDY_WOUX_WUNG.png,,WOUX WUNG,,,,
55,1712309551772,05/04/2024 09:32:31,1712313151772,1,05/04/2024 11:32:31,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,16,Training02,TrainingB,2yfdu9,2,response,,1075.7999999999884,1069.5199999999895,1075.7999999999884,1075.7999999999884,1069.5199999999895,1075.7999999999884,1,1075.7999999999884,0,0,,Click Response,Option B,5,object-246,1i-2,_,14,1i-2_14,4,Training02,33_ROR,ASK,.png,33_ROR_ASK.png,ZETH,WAN,33_ROR_ZETH_WAN.png,,ZETH WAN,19_BURYVOLDY_ASK.png,19_BURYVOLDY_DOTS.png,ZETH WAN,WOUX WUNG,ZETH WAN,WOUX WUNG,19_BURYVOLDY_WOUX_WUNG.png,,WOUX WUNG,,,,
56,1712309552857,05/04/2024 09:32:32,1712313152857,1,05/04/2024 11:32:32,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,16,Training02,TrainingC,1ouhhw,3,continue,,1090.2799999999988,1083.4200000000128,1090.2799999999988,1090.2799999999988,1083.4200000000128,1090.2799999999988,1,1090.2799999999988,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,14,1i-2_14,4,Training02,33_ROR,ASK,.png,33_ROR_ASK.png,ZETH,WAN,33_ROR_ZETH_WAN.png,,ZETH WAN,19_BURYVOLDY_ASK.png,19_BURYVOLDY_DOTS.png,ZETH WAN,WOUX WUNG,ZETH WAN,WOUX WUNG,19_BURYVOLDY_WOUX_WUNG.png,,WOUX WUNG,,,,
57,1712309556567,05/04/2024 09:32:36,1712313156567,1,05/04/2024 11:32:36,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,17,Training02,TrainingA,34efq7,1,response,FICH WAN,1257.039999999979,3716.7399999999907,3716.859999999986,1257.039999999979,3716.7399999999907,3716.859999999986,1,1257.039999999979,2459.820000000007,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,19,1i-2_19,5,Training02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,FICH,WAN,41_PIXIE_FICH_WAN.png,,FICH WAN,35_PROPHET_ASK.png,35_PROPHET_DOTS.png,WOUX WUNG,FICH WAN,FICH WAN,WOUX WUNG,35_PROPHET_WOUX_WUNG.png,WOUX WUNG,,,,,
58,1712309557485,05/04/2024 09:32:37,1712313157485,1,05/04/2024 11:32:37,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,17,Training02,TrainingB,2yfdu9,2,response,,919.1199999999953,916.7399999999907,919.1199999999953,919.1199999999953,916.7399999999907,919.1199999999953,1,919.1199999999953,0,0,,Click Response,Option A,4,object-245,1i-2,_,19,1i-2_19,5,Training02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,FICH,WAN,41_PIXIE_FICH_WAN.png,,FICH WAN,35_PROPHET_ASK.png,35_PROPHET_DOTS.png,WOUX WUNG,FICH WAN,FICH WAN,WOUX WUNG,35_PROPHET_WOUX_WUNG.png,WOUX WUNG,,,,,
59,1712309559110,05/04/2024 09:32:39,1712313159110,1,05/04/2024 11:32:39,139619,19,task-kgvj,,36765374,BLIND,10840090,,complete,,660fc322811834434617091d,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1920x1080,1920x919,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,17,Training02,TrainingC,1ouhhw,3,continue,,1626.3800000000047,1625.1199999999953,1626.3800000000047,1626.3800000000047,1625.1199999999953,1626.3800000000047,1,1626.3800000000047,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,19,1i-2_19,5,Training02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,FICH,WAN,41_PIXIE_FICH_WAN.png,,FICH WAN,35_PROPHET_ASK.png,35_PROPHET_DOTS.png,WOUX WUNG,FICH WAN,FICH WAN,WOUX WUNG,35_PROPHET_WOUX_WUNG.png,WOUX WUNG,,,,,
