Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
4,1712313135921,05/04/2024 10:32:15,1712316735921,1,05/04/2024 12:32:15,139619,19,task-77zz,,36767220,BLIND,10840444,,complete,,660fccf5e4ce4ff4f4528b99,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,continue,,14414.6,14411.800000000001,14414.6,14414.6,14411.800000000001,14414.6,0,14414.6,0,0,,Click To Continue,Continue Button,2,object-14,End,
5,1712313135923,05/04/2024 10:32:15,1712316735923,1,05/04/2024 12:32:15,139619,19,task-77zz,,36767220,BLIND,10840444,,complete,,660fccf5e4ce4ff4f4528b99,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,response,Nimbus Two Thousand,13645.500000000002,14411.800000000001,14417.000000095368,13645.500000000002,14411.800000000001,14417.000000095368,1,13645.500000000002,771.500000095366,0,,Dropdown,Attention Check 6,3,object-15,End,
6,1712313144817,05/04/2024 10:32:24,1712316744817,1,05/04/2024 12:32:24,139619,19,task-77zz,,36767220,BLIND,10840444,,complete,,660fccf5e4ce4ff4f4528b99,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Fich Question,old87p,3,response,Us,4382,8897,8898.8,4382,8897,8898.8,1,4382,4516.799999999999,0,,Single Text Entry,Fich Response,2,object-22,End,
7,1712313149252,05/04/2024 10:32:29,1712316749252,1,05/04/2024 12:32:29,139619,19,task-77zz,,36767220,BLIND,10840444,,complete,,660fccf5e4ce4ff4f4528b99,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Rusp Question,bed5c4,4,response,Us,3232.399999999998,4431.899999999998,4437.500000047683,3232.399999999998,4431.899999999998,4437.500000047683,1,3232.399999999998,1205.1000000476852,0,,Single Text Entry,Rusp Response,2,object-27,End,
8,1712313153567,05/04/2024 10:32:33,1712316753567,1,05/04/2024 12:32:33,139619,19,task-77zz,,36767220,BLIND,10840444,,complete,,660fccf5e4ce4ff4f4528b99,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Woux Question,sjwn2l,5,response,Them,1349.4000000000015,4315.200000000004,4319.9000000000015,1349.4000000000015,4315.200000000004,4319.9000000000015,1,1349.4000000000015,2970.5,0,,Single Text Entry,Woux Response,2,object-33,End,
9,1712313156101,05/04/2024 10:32:36,1712316756101,1,05/04/2024 12:32:36,139619,19,task-77zz,,36767220,BLIND,10840444,,complete,,660fccf5e4ce4ff4f4528b99,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Zeth Question,1zn881,6,response,Us,1282.7999999999956,2532.399999999994,2539.199999999997,1282.7999999999956,2532.399999999994,2539.199999999997,1,1282.7999999999956,1256.4000000000015,0,,Single Text Entry,Zeth Response,2,object-37,End,
10,1712313158481,05/04/2024 10:32:38,1712316758481,1,05/04/2024 12:32:38,139619,19,task-77zz,,36767220,BLIND,10840444,,complete,,660fccf5e4ce4ff4f4528b99,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Screen 1,otfijt,7,continue,,2386.300000000003,2382.600000000006,2386.300000000003,2386.300000000003,2382.600000000006,2386.300000000003,1,2386.300000000003,0,0,,Click To Continue,Continue Button,2,object-4,End,
11,1712313158482,05/04/2024 10:32:38,1712316758482,1,05/04/2024 12:32:38,139619,19,task-77zz,,36767220,BLIND,10840444,,complete,,660fccf5e4ce4ff4f4528b99,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x703,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1712313288594,05/04/2024 10:34:48,1712316888594,1,05/04/2024 12:34:48,139619,19,task-77zz,,36767252,BLIND,10840505,,complete,,660fceb39294f27c2d97f4af,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1366x768,1366x633,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1712313289379,05/04/2024 10:34:49,1712316889379,1,05/04/2024 12:34:49,139619,19,task-77zz,,36767252,BLIND,10840505,,complete,,660fceb39294f27c2d97f4af,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1366x768,1366x633,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
3,1712313296263,05/04/2024 10:34:56,1712316896263,1,05/04/2024 12:34:56,139619,19,task-77zz,,36767252,BLIND,10840505,,complete,,660fceb39294f27c2d97f4af,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1366x768,1366x633,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,continue,,6891.1,6876.700000000001,6891.1,6891.1,6876.700000000001,6891.1,0,6891.1,0,0,,Click To Continue,Continue Button,2,object-8,End,
4,1712313296263,05/04/2024 10:34:56,1712316896263,1,05/04/2024 12:34:56,139619,19,task-77zz,,36767252,BLIND,10840505,,complete,,660fceb39294f27c2d97f4af,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1366x768,1366x633,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,response,Pumpkin Pasties,5378.1,6876.700000000001,6892.49999999851,5378.1,6876.700000000001,6892.49999999851,1,5378.1,1514.3999999985099,0,,Dropdown,Dropdown,4,object-10,End,
5,1712313309164,05/04/2024 10:35:09,1712316909164,1,05/04/2024 12:35:09,139619,19,task-77zz,,36767252,BLIND,10840505,,complete,,660fceb39294f27c2d97f4af,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1366x768,1366x633,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,continue,,12916.499999999627,12903.999999999998,12916.499999999627,12916.499999999627,12903.999999999998,12916.499999999627,0,12916.499999999627,0,0,,Click To Continue,Continue Button,2,object-14,End,
6,1712313309169,05/04/2024 10:35:09,1712316909169,1,05/04/2024 12:35:09,139619,19,task-77zz,,36767252,BLIND,10840505,,complete,,660fceb39294f27c2d97f4af,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1366x768,1366x633,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,response,Nimbus Two Thousand,11455.4,12903.999999999998,12920.599999999255,11455.4,12903.999999999998,12920.599999999255,1,11455.4,1465.199999999255,0,,Dropdown,Attention Check 6,3,object-15,End,
7,1712313324538,05/04/2024 10:35:24,1712316924538,1,05/04/2024 12:35:24,139619,19,task-77zz,,36767252,BLIND,10840505,,complete,,660fceb39294f27c2d97f4af,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1366x768,1366x633,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Fich Question,old87p,3,response,person,13603.400000000001,15368.300000000003,15385.000000000007,13603.400000000001,15368.300000000003,15385.000000000007,1,13603.400000000001,1781.6000000000058,0,,Single Text Entry,Fich Response,2,object-22,End,
8,1712313335582,05/04/2024 10:35:35,1712316935582,1,05/04/2024 12:35:35,139619,19,task-77zz,,36767252,BLIND,10840505,,complete,,660fceb39294f27c2d97f4af,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1366x768,1366x633,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Rusp Question,bed5c4,4,response,person,9074.5,11055.900000000001,11062.099999999999,9074.5,11055.900000000001,11062.099999999999,1,9074.5,1987.5999999999985,0,,Single Text Entry,Rusp Response,2,object-27,End,
9,1712313348655,05/04/2024 10:35:48,1712316948655,1,05/04/2024 12:35:48,139619,19,task-77zz,,36767252,BLIND,10840505,,complete,,660fceb39294f27c2d97f4af,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1366x768,1366x633,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Woux Question,sjwn2l,5,response,person,9590.5,13070.5,13079.49999999888,9590.5,13070.5,13079.49999999888,1,9590.5,3488.9999999988795,0,,Single Text Entry,Woux Response,2,object-33,End,
10,1712313355505,05/04/2024 10:35:55,1712316955505,1,05/04/2024 12:35:55,139619,19,task-77zz,,36767252,BLIND,10840505,,complete,,660fceb39294f27c2d97f4af,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1366x768,1366x633,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Zeth Question,1zn881,6,response,money,5311.399999999994,6843.300000000003,6858.399999999252,5311.399999999994,6843.300000000003,6858.399999999252,1,5311.399999999994,1546.9999999992579,0,,Single Text Entry,Zeth Response,2,object-37,End,
11,1712313371590,05/04/2024 10:36:11,1712316971590,1,05/04/2024 12:36:11,139619,19,task-77zz,,36767252,BLIND,10840505,,complete,,660fceb39294f27c2d97f4af,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1366x768,1366x633,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Screen 1,otfijt,7,continue,,16100.299999998504,16084.199999999997,16100.299999998504,16100.299999998504,16084.199999999997,16100.299999998504,1,16100.299999998504,0,0,,Click To Continue,Continue Button,2,object-4,End,
12,1712313371598,05/04/2024 10:36:11,1712316971598,1,05/04/2024 12:36:11,139619,19,task-77zz,,36767252,BLIND,10840505,,complete,,660fceb39294f27c2d97f4af,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 122.0.0.0,1366x768,1366x633,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1712315484641,05/04/2024 11:11:24,1712319084641,1,05/04/2024 13:11:24,139619,19,task-77zz,,36768016,BLIND,10840777,,complete,,660fd63d6788a769472aa1a4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1712315493002,05/04/2024 11:11:33,1712319093002,1,05/04/2024 13:11:33,139619,19,task-77zz,,36768016,BLIND,10840777,,complete,,660fd63d6788a769472aa1a4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,continue,,9650.900000095367,9647.8,9650.900000095367,9650.900000095367,9647.8,9650.900000095367,0,9650.900000095367,0,0,,Click To Continue,Continue Button,2,object-8,End,
3,1712315493002,05/04/2024 11:11:33,1712319093002,1,05/04/2024 13:11:33,139619,19,task-77zz,,36768016,BLIND,10840777,,complete,,660fd63d6788a769472aa1a4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,response,Pumpkin Pasties,6864.5,9647.8,9651.299999952316,6864.5,9647.8,9651.299999952316,1,6864.5,2786.7999999523163,0,,Dropdown,Dropdown,4,object-10,End,
4,1712315503297,05/04/2024 11:11:43,1712319103297,1,05/04/2024 13:11:43,139619,19,task-77zz,,36768016,BLIND,10840777,,complete,,660fd63d6788a769472aa1a4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,continue,,10298.900000047684,10283.5,10298.900000047684,10298.900000047684,10283.5,10298.900000047684,0,10298.900000047684,0,0,,Click To Continue,Continue Button,2,object-14,End,
5,1712315503299,05/04/2024 11:11:43,1712319103299,1,05/04/2024 13:11:43,139619,19,task-77zz,,36768016,BLIND,10840777,,complete,,660fd63d6788a769472aa1a4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,response,Nimbus Two Thousand,8933.5,10283.5,10300.100000095368,8933.5,10283.5,10300.100000095368,1,8933.5,1366.6000000953682,0,,Dropdown,Attention Check 6,3,object-15,End,
6,1712315512722,05/04/2024 11:11:52,1712319112722,1,05/04/2024 13:11:52,139619,19,task-77zz,,36768016,BLIND,10840777,,complete,,660fd63d6788a769472aa1a4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Fich Question,old87p,3,response,THEY,7783.299999999999,9433.3,9439.999999952317,7783.299999999999,9433.3,9439.999999952317,1,7783.299999999999,1656.6999999523177,0,,Single Text Entry,Fich Response,2,object-22,End,
7,1712315516129,05/04/2024 11:11:56,1712319116129,1,05/04/2024 13:11:56,139619,19,task-77zz,,36768016,BLIND,10840777,,complete,,660fd63d6788a769472aa1a4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Rusp Question,bed5c4,4,response,WE,2400.100000000002,3400,3413.999999904634,2400.100000000002,3400,3413.999999904634,1,2400.100000000002,1013.8999999046318,0,,Single Text Entry,Rusp Response,2,object-27,End,
8,1712315533049,05/04/2024 11:12:13,1712319133049,1,05/04/2024 13:12:13,139619,19,task-77zz,,36768016,BLIND,10840777,,complete,,660fd63d6788a769472aa1a4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Woux Question,sjwn2l,5,response,WE,10733.400000000001,16916.800000000003,16933.500000000007,10733.400000000001,16916.800000000003,16933.500000000007,1,10733.400000000001,6200.100000000006,0,,Single Text Entry,Woux Response,2,object-33,End,
9,1712315540489,05/04/2024 11:12:20,1712319140489,1,05/04/2024 13:12:20,139619,19,task-77zz,,36768016,BLIND,10840777,,complete,,660fd63d6788a769472aa1a4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Zeth Question,1zn881,6,response,YOU,4200,7450.0999999999985,7456.899999952315,4200,7450.0999999999985,7456.899999952315,1,4200,3256.899999952315,0,,Single Text Entry,Zeth Response,2,object-37,End,
10,1712315543962,05/04/2024 11:12:23,1712319143962,1,05/04/2024 13:12:23,139619,19,task-77zz,,36768016,BLIND,10840777,,complete,,660fd63d6788a769472aa1a4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Screen 1,otfijt,7,continue,,3479.5999999046326,3466.699999999997,3479.5999999046326,3479.5999999046326,3466.699999999997,3479.5999999046326,1,3479.5999999046326,0,0,,Click To Continue,Continue Button,2,object-4,End,
11,1712315543964,05/04/2024 11:12:23,1712319143964,1,05/04/2024 13:12:23,139619,19,task-77zz,,36768016,BLIND,10840777,,complete,,660fd63d6788a769472aa1a4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1712316617664,05/04/2024 11:30:17,1712320217664,1,05/04/2024 13:30:17,139619,19,task-77zz,,36768456,BLIND,10840988,,complete,,660fdc46c4f7b420592bb09a,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1470x956,1470x833,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1712316622022,05/04/2024 11:30:22,1712320222022,1,05/04/2024 13:30:22,139619,19,task-77zz,,36768456,BLIND,10840988,,complete,,660fdc46c4f7b420592bb09a,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1470x956,1470x833,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,continue,,4373.183999982119,4366.384,4373.183999982119,4373.183999982119,4366.384,4373.183999982119,0,4373.183999982119,0,0,,Click To Continue,Continue Button,2,object-8,End,
3,1712316622023,05/04/2024 11:30:22,1712320222023,1,05/04/2024 13:30:22,139619,19,task-77zz,,36768456,BLIND,10840988,,complete,,660fdc46c4f7b420592bb09a,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1470x956,1470x833,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,response,Pumpkin Pasties,3133.084,4366.384,4374.783999976158,3133.084,4366.384,4374.783999976158,1,3133.084,1241.6999999761583,0,,Dropdown,Dropdown,4,object-10,End,
4,1712316630435,05/04/2024 11:30:30,1712320230435,1,05/04/2024 13:30:30,139619,19,task-77zz,,36768456,BLIND,10840988,,complete,,660fdc46c4f7b420592bb09a,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1470x956,1470x833,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,continue,,8416.300000000001,8399.7,8416.300000000001,8416.300000000001,8399.7,8416.300000000001,0,8416.300000000001,0,0,,Click To Continue,Continue Button,2,object-14,End,
5,1712316630438,05/04/2024 11:30:30,1712320230438,1,05/04/2024 13:30:30,139619,19,task-77zz,,36768456,BLIND,10840988,,complete,,660fdc46c4f7b420592bb09a,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1470x956,1470x833,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,response,Nimbus Two Thousand,7399.700000000001,8399.7,8416.300000000001,7399.700000000001,8399.7,8416.300000000001,1,7399.700000000001,1016.6000000000004,0,,Dropdown,Attention Check 6,3,object-15,End,
6,1712316637615,05/04/2024 11:30:37,1712320237615,1,05/04/2024 13:30:37,139619,19,task-77zz,,36768456,BLIND,10840988,,complete,,660fdc46c4f7b420592bb09a,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1470x956,1470x833,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Fich Question,old87p,3,response,YOU,5383.0999999999985,7183,7199.600000000002,5383.0999999999985,7183,7199.600000000002,1,5383.0999999999985,1816.5000000000036,0,,Single Text Entry,Fich Response,2,object-22,End,
7,1712316642883,05/04/2024 11:30:42,1712320242883,1,05/04/2024 13:30:42,139619,19,task-77zz,,36768456,BLIND,10840988,,complete,,660fdc46c4f7b420592bb09a,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1470x956,1470x833,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Rusp Question,bed5c4,4,response,THEY,2616.5999999999985,5266.5,5283.100000000002,2616.5999999999985,5266.5,5283.100000000002,1,2616.5999999999985,2666.5000000000036,0,,Single Text Entry,Rusp Response,2,object-27,End,
8,1712316645750,05/04/2024 11:30:45,1712320245750,1,05/04/2024 13:30:45,139619,19,task-77zz,,36768456,BLIND,10840988,,complete,,660fdc46c4f7b420592bb09a,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1470x956,1470x833,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Woux Question,sjwn2l,5,response,THEY,1683.2000000000007,2866.5999999999985,2883.2999999999993,1683.2000000000007,2866.5999999999985,2883.2999999999993,1,1683.2000000000007,1200.0999999999985,0,,Single Text Entry,Woux Response,2,object-33,End,
9,1712316650802,05/04/2024 11:30:50,1712320250802,1,05/04/2024 13:30:50,139619,19,task-77zz,,36768456,BLIND,10840988,,complete,,660fdc46c4f7b420592bb09a,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1470x956,1470x833,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Zeth Question,1zn881,6,response,WE,3216.5000000000036,5049.700000000001,5066.399999999998,3216.5000000000036,5049.700000000001,5066.399999999998,1,3216.5000000000036,1849.8999999999942,0,,Single Text Entry,Zeth Response,2,object-37,End,
10,1712316652332,05/04/2024 11:30:52,1712320252332,1,05/04/2024 13:30:52,139619,19,task-77zz,,36768456,BLIND,10840988,,complete,,660fdc46c4f7b420592bb09a,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1470x956,1470x833,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Screen 1,otfijt,7,continue,,1550.0000000000073,1533.300000000003,1550.0000000000073,1550.0000000000073,1533.300000000003,1550.0000000000073,1,1550.0000000000073,0,0,,Click To Continue,Continue Button,2,object-4,End,
11,1712316652333,05/04/2024 11:30:52,1712320252333,1,05/04/2024 13:30:52,139619,19,task-77zz,,36768456,BLIND,10840988,,complete,,660fdc46c4f7b420592bb09a,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1470x956,1470x833,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1712323589346,05/04/2024 13:26:29,1712327189346,1,05/04/2024 15:26:29,139619,19,task-77zz,,36771556,BLIND,10841758,,complete,,660ff40e8fbdb2d74f6b7513,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1712323595327,05/04/2024 13:26:35,1712327195327,1,05/04/2024 15:26:35,139619,19,task-77zz,,36771556,BLIND,10841758,,complete,,660ff40e8fbdb2d74f6b7513,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,continue,,5989.599999999814,5986.8,5989.599999999814,5989.599999999814,5986.8,5989.599999999814,0,5989.599999999814,0,0,,Click To Continue,Continue Button,2,object-8,End,
3,1712323595327,05/04/2024 13:26:35,1712327195327,1,05/04/2024 15:26:35,139619,19,task-77zz,,36771556,BLIND,10841758,,complete,,660ff40e8fbdb2d74f6b7513,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,response,Pumpkin Pasties,5022.7,5986.8,5990.8,5022.7,5986.8,5990.8,1,5022.7,968.1000000000004,0,,Dropdown,Dropdown,4,object-10,End,
4,1712323601290,05/04/2024 13:26:41,1712327201290,1,05/04/2024 15:26:41,139619,19,task-77zz,,36771556,BLIND,10841758,,complete,,660ff40e8fbdb2d74f6b7513,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,continue,,5966.200000000001,5959.200000000001,5966.200000000001,5966.200000000001,5959.200000000001,5966.200000000001,0,5966.200000000001,0,0,,Click To Continue,Continue Button,2,object-14,End,
5,1712323601293,05/04/2024 13:26:41,1712327201293,1,05/04/2024 15:26:41,139619,19,task-77zz,,36771556,BLIND,10841758,,complete,,660ff40e8fbdb2d74f6b7513,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,response,Nimbus Two Thousand,5300.1,5959.200000000001,5966.200000000001,5300.1,5959.200000000001,5966.200000000001,1,5300.1,666.1000000000004,0,,Dropdown,Attention Check 6,3,object-15,End,
6,1712323616229,05/04/2024 13:26:56,1712327216229,1,05/04/2024 15:26:56,139619,19,task-77zz,,36771556,BLIND,10841758,,complete,,660ff40e8fbdb2d74f6b7513,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Fich Question,old87p,3,response,ME (FEMALE),11918.099999999999,14942.899999999998,14946.69999999944,11918.099999999999,14942.899999999998,14946.69999999944,1,11918.099999999999,3028.599999999442,0,,Single Text Entry,Fich Response,2,object-22,End,
7,1712323621612,05/04/2024 13:27:01,1712327221612,1,05/04/2024 15:27:01,139619,19,task-77zz,,36771556,BLIND,10841758,,complete,,660ff40e8fbdb2d74f6b7513,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Rusp Question,bed5c4,4,response,NOT ME,3850.100000000002,5383.200000000004,5386.999999999629,3850.100000000002,5383.200000000004,5386.999999999629,1,3850.100000000002,1536.8999999996267,0,,Single Text Entry,Rusp Response,2,object-27,End,
